m_date,site_name,temp,ph,ec,do,탁도 (NTU),toc,tn,tp,clola-a
2018-11-10 05h,주암호,17.3,6.7,69,5.6,1.6,1.7,0.799,0.004,4.4
2018-11-10 06h,주암호,17.3,6.7,69,5.6,1.5,1.8,0.865,0.005,4.4
2018-11-10 07h,주암호,17.3,6.7,69,5.7,1.6,1.7,0.795,0.005,4.4
2018-11-10 08h,주암호,17.3,6.7,69,5.7,1.5,1.7,0.806,0.004,4.4
2018-11-10 09h,주암호,17.3,6.7,69,5.7,1.5,1.8,0.829,0.006,4.5
2018-11-10 10h,주암호,17.3,6.7,69,5.7,1.5,1.7,0.804,0.006,5.1
2018-11-10 11h,주암호,17.5,6.7,69,5.8,1.4,1.7,0.829,0.005,5.1
2018-11-10 12h,주암호,17.7,6.7,69,5.9,1.3,1.7,0.851,0.005,5.1
2018-11-10 13h,주암호,18,6.7,69,6,1.2,1.7,0.83,0.005,4.8
2018-11-10 14h,주암호,18.1,6.7,69,6.1,1.2,1.7,0.842,0.005,6.2
2018-11-10 15h,주암호,18.1,6.7,69,6.2,1.2,1.7,0.822,0.005,6.6
2018-11-10 16h,주암호,18,6.7,69,6.3,1.3,1.7,0.803,0.005,8.6
2018-11-10 17h,주암호,18.1,6.7,69,6.5,1.1,1.8,0.817,0.005,6.5
2018-11-10 18h,주암호,17.9,6.7,69,6.5,1.1,1.7,0.819,0.005,6.7
2018-11-10 19h,주암호,17.7,6.7,69,6.5,1.1,1.8,0.817,0.005,6.5
2018-11-10 20h,주암호,17.6,6.7,69,6.4,1.1,1.7,0.807,0.005,5.6
2018-11-10 21h,주암호,17.4,6.7,69,6.1,1.2,1.7,0.817,0.005,5.6
2018-11-10 22h,주암호,17.4,6.7,69,5.9,1.2,1.8,0.874,0.006,5.5
2018-11-10 23h,주암호,17.3,6.7,69,5.7,1.3,1.8,0.827,0.006,5.4
2018-11-11 00h,주암호,17.3,6.7,69,5.7,1.4,1.7,0.804,0.005,5.4
2018-11-11 01h,주암호,17.3,6.7,69,5.7,1.4,1.7,0.81,0.004,5.4
2018-11-11 02h,주암호,17.3,6.7,69,5.8,1.4,1.8,0.886,0.006,5.3
2018-11-11 03h,주암호,17.2,6.7,69,5.8,1.3,1.8,0.823,0.006,5.8
2018-11-11 04h,주암호,17.2,6.7,69,5.8,1.4,1.7,0.811,0.005,5.6
2018-11-11 05h,주암호,17.2,6.7,69,5.7,1.4,1.7,0.804,0.005,5.3
2018-11-11 06h,주암호,17.2,6.7,69,5.6,1.3,1.8,0.855,0.006,5.1
2018-11-11 07h,주암호,17.2,6.7,69,5.6,1.3,1.8,0.825,0.006,5.2
2018-11-11 08h,주암호,17.3,6.7,69,5.7,1.4,1.7,0.805,0.004,5.3
2018-11-11 09h,주암호,17.2,6.7,69,5.7,1.3,1.8,0.878,0.006,5.4
2018-11-11 10h,주암호,17.3,6.7,69,5.7,1.3,1.8,0.837,0.006,6
2018-11-11 11h,주암호,17.4,6.7,69,5.8,1.2,1.8,0.83,0.005,6
2018-11-11 12h,주암호,17.5,6.7,69,5.9,1.2,1.8,0.843,0.005,6.6
2018-11-11 13h,주암호,17.5,6.7,69,6,1.1,1.8,0.849,0.005,7.5
2018-11-11 14h,주암호,17.4,6.7,69,6,1.2,1.8,0.849,0.005,7.9
2018-11-11 15h,주암호,17.3,6.7,69,6,1.2,1.8,0.858,0.005,7.8
2018-11-11 16h,주암호,17.3,6.7,69,5.9,1.2,1.8,0.872,0.005,7.6
2018-11-11 17h,주암호,17.3,6.7,69,5.9,1.2,1.8,0.843,0.005,7.2
2018-11-11 18h,주암호,17.3,6.7,69,6.1,1.2,1.7,0.843,0.005,7.3
2018-11-11 19h,주암호,17.2,6.7,69,6,1.2,1.8,0.838,0.005,6.9
2018-11-11 20h,주암호,17.2,6.7,69,5.9,1.2,1.7,0.841,0.005,6.5
2018-11-11 21h,주암호,17.3,6.7,69,5.8,1.3,1.7,0.824,0.005,6.1
2018-11-11 22h,주암호,17.2,6.7,69,5.8,1.3,1.8,0.885,0.005,6.2
2018-11-11 23h,주암호,17.2,6.7,69,5.8,1.3,1.7,0.856,0.005,6.3
2018-11-12 00h,주암호,17.2,6.7,69,5.8,1.2,1.8,0.837,0.005,6.1
2018-11-12 01h,주암호,17.2,6.7,69,5.8,1.2,1.7,0.843,0.005,6
2018-11-12 02h,주암호,17.2,6.7,69,5.8,1.2,1.7,0.819,0.005,6
2018-11-12 03h,주암호,17.2,6.7,69,5.8,1.2,1.8,0.872,0.006,5.9
2018-11-12 04h,주암호,17.2,6.7,69,5.8,1.3,1.8,0.834,0.006,6.1
2018-11-12 05h,주암호,17.2,6.7,69,5.8,1.3,1.8,0.805,0.004,6
2018-11-12 06h,주암호,17.2,6.7,69,5.8,1.3,1.8,0.8,0.005,5.9
2018-11-12 07h,주암호,17.1,6.7,69,5.8,1.3,1.8,0.856,0.005,5.8
2018-11-12 08h,주암호,17.1,6.7,69,5.8,1.3,1.7,0.813,0.005,6.2
2018-11-12 09h,주암호,17.1,6.7,69,5.9,1.3,1.7,0.8,0.004,6.3
2018-11-12 10h,주암호,17.2,6.7,69,5.9,1.3,1.8,0.858,0.006,6.4
2018-11-12 11h,주암호,17.2,6.7,69,6,1.3,1.7,0.824,0.006,6.6
2018-11-12 12h,주암호,17.3,6.7,69,6,1.2,,0.809,0.005,6.7
2018-11-12 13h,주암호,17.3,6.7,69,6.1,1.2,,0.83,0.005,6.9
2018-11-12 14h,주암호,17.3,6.7,69,6.1,1.1,,0.843,0.005,7
2018-11-12 15h,주암호,17.4,6.7,69,6.2,1.7,,0.851,0.005,
2018-11-12 16h,주암호,17.3,6.7,69,6.1,1.7,,0.851,0.007,4.9
2018-11-12 17h,주암호,17.3,6.7,69,6.1,1.7,1.7,0.858,0.006,4.6
2018-11-12 18h,주암호,17.2,6.7,69,6.1,1.6,1.7,0.887,0.005,4.7
2018-11-12 19h,주암호,17.2,6.7,69,6,1.7,1.8,0.9,0.006,4.5
2018-11-12 20h,주암호,17.2,6.7,69,6,1.7,1.8,0.864,0.006,4.6
2018-11-12 21h,주암호,17.1,6.7,69,6,1.7,1.7,0.845,0.005,4.5
2018-11-12 22h,주암호,17.1,6.7,69,6,1.6,1.7,0.878,0.005,4.4
2018-11-12 23h,주암호,17.1,6.7,69,6,1.7,1.7,0.868,0.006,4.4
2018-11-13 00h,주암호,17.1,6.7,69,6,1.7,1.7,0.854,0.005,4.3
2018-11-13 01h,주암호,17.1,6.7,69,6,1.6,1.8,0.884,0.006,4.3
2018-11-13 02h,주암호,17,6.7,69,5.9,1.7,1.7,0.849,0.006,4.4
2018-11-13 03h,주암호,17.1,6.7,69,5.9,1.6,1.7,0.848,0.005,4.3
2018-11-13 04h,주암호,17,6.7,69,6,1.6,1.8,0.92,0.005,4.4
2018-11-13 05h,주암호,17,6.7,69,6,1.7,1.7,0.855,0.005,4.4
2018-11-13 06h,주암호,17,6.7,69,6,1.6,1.8,0.891,0.006,4.4
2018-11-13 07h,주암호,16.9,6.7,69,6,1.6,1.8,0.855,0.006,4.3
2018-11-13 08h,주암호,17,6.7,69,6,1.6,1.8,0.874,0.006,4.6
2018-11-13 09h,주암호,17,6.7,69,6,1.6,1.7,0.867,0.006,4.6
2018-11-13 10h,주암호,17,6.7,69,6.1,1.6,1.7,0.85,0.005,4.9
2018-11-13 11h,주암호,17.2,6.7,69,6.2,1.4,1.8,0.902,0.005,4.6
2018-11-13 12h,주암호,17.3,6.7,69,6.3,1.5,1.8,0.855,0.006,4.9
2018-11-13 13h,주암호,17.6,6.7,70,6.4,1.4,1.8,0.862,0.005,4.2
2018-11-13 14h,주암호,17.8,6.7,70,6.5,1.3,1.7,0.869,0.004,4.9
2018-11-13 15h,주암호,17.8,6.7,70,6.7,1.3,1.8,0.867,0.004,5.1
2018-11-13 16h,주암호,17.7,6.7,70,6.8,1.3,1.8,0.865,0.004,6
2018-11-13 17h,주암호,17.5,6.7,69,6.8,1.4,1.8,0.848,0.004,6.5
2018-11-13 18h,주암호,17.3,6.7,69,6.8,1.3,1.8,0.853,0.005,6.3
2018-11-13 19h,주암호,17.2,6.7,69,6.7,1.4,1.8,0.874,0.005,6.3
2018-11-13 20h,주암호,17.2,6.7,69,6.6,1.3,1.8,0.906,0.006,6
2018-11-13 21h,주암호,17.1,6.7,69,6.6,1.3,1.8,0.862,0.006,5.9
2018-11-13 22h,주암호,17,6.7,69,6.2,1.5,1.8,0.856,0.005,5.4
2018-11-13 23h,주암호,17,6.7,69,6.1,1.5,1.8,0.874,0.005,5.2
2018-11-14 00h,주암호,17,6.7,69,6.1,1.5,1.8,0.905,0.005,5.1
2018-11-14 01h,주암호,16.9,6.7,69,6.2,1.5,1.8,0.864,0.005,5
2018-11-14 02h,주암호,17,6.7,69,6.2,1.5,1.8,0.854,0.005,5.1
2018-11-14 03h,주암호,16.9,6.7,69,6.2,1.5,1.8,0.849,0.006,5.1
2018-11-14 04h,주암호,16.9,6.7,69,6.2,1.5,1.8,0.848,0.005,5.1
2018-11-14 05h,주암호,16.9,6.7,69,6.2,1.4,1.8,0.89,0.004,5.1
2018-11-14 06h,주암호,16.9,6.7,69,6.2,1.5,1.8,0.861,0.005,5.2
2018-11-14 07h,주암호,16.9,6.7,69,6.2,1.5,1.8,0.848,0.005,5.1
2018-11-14 08h,주암호,16.9,6.7,69,6.2,1.4,1.8,0.89,0.004,5.1
2018-11-14 09h,주암호,16.9,6.7,69,6.2,1.4,1.8,0.852,0.005,5.5
2018-11-14 10h,주암호,16.9,6.7,69,6.3,1.4,1.8,0.843,0.004,5.6
2018-11-14 11h,주암호,17.1,6.7,69,6.4,1.3,1.8,0.892,0.004,5.5
2018-11-14 12h,주암호,17.3,6.7,70,6.4,1.3,1.8,0.862,0.005,5.3
2018-11-14 13h,주암호,,,,,,,0.837,0.005,
2018-11-14 14h,주암호,,,,,,,,,
2018-11-14 15h,주암호,17.5,6.7,69,6.2,1.1,1.8,0.8,,5.1
2018-11-14 16h,주암호,17.5,6.7,69,6.3,1.1,1.8,0.834,0.006,5.3
2018-11-14 17h,주암호,17.4,6.7,69,6.4,1.1,1.8,0.855,0.006,5.1
2018-11-14 18h,주암호,17.3,6.7,69,6.4,1.1,1.8,0.852,0.005,4.5
2018-11-14 19h,주암호,17.2,6.7,69,6.4,1.1,1.8,0.877,0.004,4.4
2018-11-14 20h,주암호,17.1,6.7,69,6.3,1.1,1.8,0.836,ND,4.3
2018-11-14 21h,주암호,17,6.7,69,6.2,1.2,1.8,0.814,ND,4.6
2018-11-14 22h,주암호,16.9,6.7,69,6.2,1.2,1.8,0.864,ND,4.7
2018-11-14 23h,주암호,16.9,6.7,69,6.1,1.2,1.8,0.831,ND,4.8
2018-11-15 00h,주암호,16.9,6.7,69,5.9,1.3,1.8,0.784,ND,4.3
2018-11-15 01h,주암호,16.9,6.7,69,5.9,1.3,1.9,0.848,ND,4
2018-11-15 02h,주암호,16.8,6.7,69,5.9,1.3,1.9,0.808,ND,4.2
2018-11-15 03h,주암호,16.9,6.7,69,5.9,1.3,1.8,0.779,ND,4.4
2018-11-15 04h,주암호,16.8,6.7,69,5.9,1.3,1.9,0.848,0.003,4.4
2018-11-15 05h,주암호,16.8,6.7,69,5.9,1.3,1.8,0.796,ND,4.5
2018-11-15 06h,주암호,16.8,6.7,69,5.9,1.3,1.8,0.797,ND,4.4
2018-11-15 07h,주암호,16.8,6.7,69,5.9,1.3,1.8,0.81,ND,4.5
2018-11-15 08h,주암호,16.8,6.7,69,5.9,1.3,1.9,0.789,ND,4.4
2018-11-15 09h,주암호,16.8,6.7,69,5.9,1.3,1.9,0.846,0.003,4.6
2018-11-15 10h,주암호,16.8,6.7,69,6,1.2,1.8,0.821,ND,4.8
2018-11-15 11h,주암호,16.9,6.7,69,6.1,1.2,1.8,0.821,ND,4.9
2018-11-15 12h,주암호,17.1,6.7,69,6.2,1.1,1.8,0.823,ND,5
2018-11-15 13h,주암호,17.4,6.7,70,6.2,0.9,1.8,0.835,ND,
2018-11-15 14h,주암호,17.5,6.7,70,6.2,0.9,1.8,0.833,ND,5.3
2018-11-15 15h,주암호,17.3,6.7,70,6.3,0.9,1.8,0.826,ND,6.4
2018-11-15 16h,주암호,17.2,6.7,70,6.4,1.1,1.8,0.819,ND,7.7
2018-11-15 17h,주암호,17.2,6.7,70,6.5,1,1.8,0.836,ND,6.8
2018-11-15 18h,주암호,17.2,6.7,70,6.5,1,1.8,0.841,0.003,6
2018-11-15 19h,주암호,17.1,6.7,70,6.5,1,1.8,0.831,0.003,6.2
2018-11-15 20h,주암호,17.1,6.7,70,6.4,1,1.9,0.863,0.003,6.1
2018-11-15 21h,주암호,17,6.7,69,6.4,1,1.8,0.834,ND,6.1
2018-11-15 22h,주암호,16.9,6.7,69,6.4,1,1.8,0.821,ND,6
2018-11-15 23h,주암호,16.9,6.7,69,6.4,1,1.8,0.824,ND,6
2018-11-16 00h,주암호,16.9,6.7,69,6.2,1,1.8,0.852,0.003,5.9
2018-11-16 01h,주암호,16.8,6.7,69,6.2,1.1,1.8,0.823,ND,5.9
2018-11-16 02h,주암호,16.8,6.7,69,6.2,1.1,1.8,0.806,ND,5.7
2018-11-16 03h,주암호,16.9,6.7,69,6.1,1.1,1.8,0.825,ND,5.7
2018-11-16 04h,주암호,16.8,6.7,69,6,1.1,1.8,0.843,0.004,5.9
2018-11-16 05h,주암호,16.8,6.7,69,6,1.1,1.8,0.809,0.004,5.7
2018-11-16 06h,주암호,16.8,6.7,69,6.1,1.1,1.8,0.813,ND,5.7
2018-11-16 07h,주암호,16.8,6.7,69,6,1.1,1.8,0.857,0.004,5.6
2018-11-16 08h,주암호,16.8,6.7,69,6.1,1.2,1.8,0.821,0.004,5.8
2018-11-16 09h,주암호,16.7,6.7,69,6.1,1.1,1.8,0.81,ND,5.9
2018-11-16 10h,주암호,16.8,6.7,69,6.1,1.1,1.9,0.851,0.003,5.9
2018-11-16 11h,주암호,16.8,6.7,69,6.1,1.1,1.8,0.807,0.003,6.2
2018-11-16 12h,주암호,16.7,6.7,69,6.1,1.1,1.9,0.799,ND,6.2
2018-11-16 13h,주암호,16.7,6.7,69,6.1,1,1.8,0.812,ND,6.4
2018-11-16 14h,주암호,16.8,6.7,69,6.3,1,1.8,0.85,0.003,6.7
2018-11-16 15h,주암호,16.8,6.7,69,6.2,1.1,1.8,0.802,0.003,7
2018-11-16 16h,주암호,16.8,6.7,69,6.2,1,1.8,0.799,0.003,6.8
2018-11-16 17h,주암호,16.8,6.7,69,6.2,1,1.8,0.822,0.003,6.6
2018-11-16 18h,주암호,16.7,6.7,69,6.2,1,1.8,0.831,0.003,6.6
2018-11-16 19h,주암호,16.7,6.7,70,6.2,1.1,1.8,0.835,0.003,6.7
2018-11-16 20h,주암호,16.7,6.7,70,6.2,1.1,1.8,0.867,0.004,6.5
2018-11-16 21h,주암호,16.7,6.7,70,6.2,1.1,1.8,0.819,0.004,6.2
2018-11-16 22h,주암호,16.7,6.7,70,6.1,1.1,1.8,0.806,ND,6.1
2018-11-16 23h,주암호,16.7,6.7,70,6.1,1.1,1.9,0.863,0.004,6.1
2018-11-17 00h,주암호,16.6,6.7,70,6.1,1.2,1.8,0.828,0.004,6
2018-11-17 01h,주암호,16.7,6.7,70,6.1,1.1,1.8,0.812,0.003,5.9
2018-11-17 02h,주암호,16.6,6.7,70,6.1,1.1,1.8,0.862,0.004,5.9
2018-11-17 03h,주암호,16.6,6.7,70,6.1,1.2,1.8,0.828,0.004,5.8
2018-11-17 04h,주암호,16.7,6.7,70,6.1,1.1,1.9,0.824,0.003,5.8
2018-11-17 05h,주암호,16.6,6.7,70,6.1,1.2,1.8,0.841,0.004,5.8
2018-11-17 06h,주암호,16.6,6.7,70,6.1,1.1,1.8,0.824,0.004,5.8
2018-11-17 07h,주암호,16.6,6.7,70,6.1,1.1,1.9,0.86,0.005,5.7
2018-11-17 08h,주암호,16.5,6.7,70,6.1,1.2,1.8,0.832,0.004,6
2018-11-17 09h,주암호,16.6,6.7,70,6.1,1.1,1.9,0.853,0.004,5.9
2018-11-17 10h,주암호,16.6,6.7,70,6.2,1.1,1.8,0.813,0.004,6.1
2018-11-17 11h,주암호,16.7,6.7,70,6.2,1,1.8,0.792,0.003,6.1
2018-11-17 12h,주암호,16.7,6.7,70,6.3,1,1.9,0.836,0.004,6.3
2018-11-17 13h,주암호,16.8,6.7,70,6.3,1,1.8,0.8,0.004,6.3
2018-11-17 14h,주암호,16.9,6.7,70,6.5,0.9,1.8,0.804,0.003,6.4
2018-11-17 15h,주암호,16.9,6.7,70,6.5,0.8,1.8,0.826,0.004,6.5
2018-11-17 16h,주암호,16.9,6.7,70,6.4,0.9,1.9,0.851,0.005,6.5
2018-11-17 17h,주암호,16.8,6.7,70,6.4,0.9,1.9,0.826,0.005,6.4
2018-11-17 18h,주암호,16.7,6.7,70,6.3,0.9,1.8,0.812,0.003,6.2
2018-11-17 19h,주암호,16.7,6.7,70,6.3,0.9,1.9,0.811,0.003,6.4
2018-11-17 20h,주암호,16.6,6.7,70,6.2,0.9,1.9,0.871,0.005,6.3
2018-11-17 21h,주암호,16.6,6.7,70,6.2,1,1.9,0.842,0.005,6.3
2018-11-17 22h,주암호,16.6,6.7,70,6.2,1,1.9,0.825,0.004,6.1
2018-11-17 23h,주암호,16.5,6.7,70,6.2,1.1,1.9,0.832,0.005,6.1
2018-11-18 00h,주암호,16.5,6.7,70,6.2,1.1,1.9,0.805,0.004,6
2018-11-18 01h,주암호,16.5,6.7,70,6.2,1.1,1.9,0.867,0.005,5.9
2018-11-18 02h,주암호,16.5,6.7,70,6.2,1.1,1.9,0.838,0.005,6
2018-11-18 03h,주암호,16.5,6.7,70,6.2,1.1,1.9,0.849,0.005,5.9
2018-11-18 04h,주암호,16.4,6.7,70,6.1,1.1,1.9,0.827,0.004,6
2018-11-18 05h,주암호,16.5,6.7,70,6.2,1,1.9,0.831,ND,5.9
2018-11-18 06h,주암호,16.4,6.7,70,6.2,1.1,1.9,0.815,ND,6.1
2018-11-18 07h,주암호,16.5,6.7,70,6.2,1,2,0.836,ND,6
2018-11-18 08h,주암호,16.4,6.7,70,6.2,1,1.9,0.816,ND,6.1
2018-11-18 09h,주암호,16.4,6.7,70,6.2,1.1,1.9,0.825,ND,6.1
2018-11-18 10h,주암호,16.4,6.7,70,6.3,1.1,1.9,0.784,ND,6.2
2018-11-18 11h,주암호,16.4,6.7,70,6.3,1,1.9,0.824,ND,6.2
2018-11-18 12h,주암호,16.4,6.7,70,6.2,1,1.9,0.81,ND,6.2
2018-11-18 13h,주암호,16.4,6.7,70,6.2,1,1.9,0.796,ND,6.1
2018-11-18 14h,주암호,16.4,6.7,70,6.2,1,2,0.867,ND,6.1
2018-11-18 15h,주암호,16.4,6.7,70,6.2,1,1.9,0.813,ND,6.2
2018-11-18 16h,주암호,16.4,6.7,70,6.2,1,1.9,0.803,ND,6
2018-11-18 17h,주암호,16.4,6.7,70,6.2,1,2,0.892,ND,6
2018-11-18 18h,주암호,16.4,6.7,70,6.2,1,1.9,0.85,ND,6.1
2018-11-18 19h,주암호,16.3,6.7,70,6.2,1,1.9,0.804,ND,6.1
2018-11-18 20h,주암호,16.3,6.7,70,6.2,1,1.9,0.878,ND,6
2018-11-18 21h,주암호,16.3,6.7,70,6.2,1.1,1.9,0.82,ND,6
2018-11-18 22h,주암호,16.3,6.7,70,6.2,1.1,2,0.857,ND,6
2018-11-18 23h,주암호,16.3,6.7,70,6.2,1.1,2,0.824,ND,6
2018-11-19 00h,주암호,16.3,6.7,70,6.2,1.1,2,0.812,0.004,6.1
2018-11-19 01h,주암호,16.3,6.7,70,6.2,1.1,2,0.813,0.005,5.9
2018-11-19 02h,주암호,16.3,6.7,70,6.3,1.1,2,0.836,0.003,5.9
2018-11-19 03h,주암호,16.2,6.7,70,6.3,1.1,2,0.822,ND,5.9
2018-11-19 04h,주암호,16.3,6.7,70,6.3,1.1,2,0.821,ND,5.8
2018-11-19 05h,주암호,16.2,6.7,70,6.3,1.1,1.9,0.823,ND,5.9
2018-11-19 06h,주암호,16.3,6.7,70,6.3,1.1,2,0.842,ND,5.8
2018-11-19 07h,주암호,16.2,6.7,70,6.3,1.1,2,0.843,ND,5.8
2018-11-19 08h,주암호,16.2,6.7,70,6.3,1.2,2,0.847,ND,5.9
2018-11-19 09h,주암호,16.2,6.7,70,6.4,1.1,1.9,0.832,ND,6
2018-11-19 10h,주암호,16.2,6.7,70,6.4,1,1.9,0.806,ND,5.9
2018-11-19 11h,주암호,16.4,6.7,70,6.5,0.9,2,0.851,ND,6
2018-11-19 12h,주암호,16.4,6.7,70,6.5,0.9,1.9,0.829,ND,6.6
2018-11-19 13h,주암호,16.4,6.7,70,6.5,0.9,1.9,0.81,ND,6.9
2018-11-19 14h,주암호,,,,,,,,,
2018-11-19 15h,주암호,,,,,,,,,
2018-11-19 16h,주암호,16.4,6.7,70,6.3,1.6,2,0.82,,3.2
2018-11-19 17h,주암호,16.3,6.7,70,6.3,1.5,1.9,0.812,,3.1
2018-11-19 18h,주암호,16.3,6.7,70,6.2,1.6,,0.837,,3
2018-11-19 19h,주암호,16.2,6.7,70,6.2,1.5,2,0.8,0.005,3
2018-11-19 20h,주암호,16.2,6.7,70,6.2,1.5,1.9,0.795,0.004,2.9
2018-11-19 21h,주암호,16.2,6.7,70,6.1,1.5,2,0.828,0.003,2.8
2018-11-19 22h,주암호,16.2,6.7,70,6.1,1.5,2,0.793,0.003,2.7
2018-11-19 23h,주암호,16.2,6.7,70,6.1,1.5,2,0.78,0.003,2.7
2018-11-20 00h,주암호,16.1,6.7,70,6.1,1.5,1.9,0.81,0.004,2.7
2018-11-20 01h,주암호,16.1,6.7,70,6.1,1.5,2,0.786,ND,2.7
2018-11-20 02h,주암호,16.1,6.7,70,6.1,1.5,2,0.82,ND,2.7
2018-11-20 03h,주암호,16.1,6.7,70,6.1,1.5,1.9,0.778,ND,2.7
2018-11-20 04h,주암호,16.2,6.7,70,6.1,1.5,2,0.802,ND,2.7
2018-11-20 05h,주암호,16.1,6.7,70,6.1,1.5,1.9,0.78,ND,2.7
2018-11-20 06h,주암호,16.1,6.7,70,6.1,1.5,2,0.822,ND,2.6
2018-11-20 07h,주암호,16,6.7,70,6.1,1.5,2,0.791,ND,2.6
2018-11-20 08h,주암호,16.1,6.7,70,6.1,1.5,2,0.807,ND,2.7
2018-11-20 09h,주암호,16,6.7,70,6.1,1.4,1.9,0.785,ND,2.8
2018-11-20 10h,주암호,16.2,6.7,70,6.1,1.4,2,0.785,ND,3
2018-11-20 11h,주암호,16.2,6.7,70,6.2,1.3,,0.79,0.003,3.1
2018-11-20 12h,주암호,16.3,6.7,70,6.2,1.2,,0.754,ND,2.9
2018-11-20 13h,주암호,16.5,6.7,70,6.3,1.2,2.1,0.76,ND,2.9
2018-11-20 14h,주암호,16.7,6.7,70,6.3,1.1,2,0.767,ND,2.9
2018-11-20 15h,주암호,16.8,6.7,70,6.3,1.1,1.9,0.775,ND,3
2018-11-20 16h,주암호,16.6,6.7,70,6.3,1.1,1.9,0.78,ND,3.7
2018-11-20 17h,주암호,16.4,6.7,70,6.3,1.1,1.9,0.804,ND,4
2018-11-20 18h,주암호,16.4,6.7,70,6.4,1.2,2,0.849,ND,3.9
2018-11-20 19h,주암호,16.3,6.7,70,6.3,1.2,1.9,0.797,ND,3.8
2018-11-20 20h,주암호,16.2,6.7,70,6.3,1.2,1.9,0.768,ND,3.6
2018-11-20 21h,주암호,16.1,6.7,70,6.2,1.2,2,0.815,0.003,3.4
2018-11-20 22h,주암호,16,6.7,70,6.1,1.3,1.9,0.772,ND,3.3
2018-11-20 23h,주암호,16,6.7,70,6.1,1.3,2,0.813,ND,3.2
2018-11-21 00h,주암호,16,6.7,70,6.1,1.3,2,0.795,ND,3.1
2018-11-21 01h,주암호,16,6.7,70,6.2,1.3,2,0.817,ND,3.1
2018-11-21 02h,주암호,16,6.7,70,6.1,1.3,2,0.784,ND,3.1
2018-11-21 03h,주암호,16,6.7,70,6.1,1.3,2,0.798,ND,3
2018-11-21 04h,주암호,15.9,6.7,70,6.1,1.3,1.9,0.767,ND,3.1
2018-11-21 05h,주암호,16,6.7,70,6.1,1.3,2,0.807,ND,3
2018-11-21 06h,주암호,15.9,6.7,70,6.1,1.3,2,0.781,ND,3
2018-11-21 07h,주암호,16,6.7,70,6.1,1.3,1.9,0.807,ND,3
2018-11-21 08h,주암호,15.9,6.7,70,6.1,1.3,2,0.782,ND,3.1
2018-11-21 09h,주암호,16,6.7,70,6.2,1.3,2,0.8,ND,3.1
2018-11-21 10h,주암호,15.9,6.7,70,6.2,1.3,1.9,0.765,ND,3.1
2018-11-21 11h,주암호,15.9,6.7,70,6.2,1.3,2,0.801,ND,3.3
2018-11-21 12h,주암호,15.9,6.7,70,6.2,1.3,2,0.771,ND,3.3
2018-11-21 13h,주암호,16,6.7,70,6.2,1.2,1.9,0.756,ND,3.5
2018-11-21 14h,주암호,16,6.7,70,6.3,1.3,2,0.828,0.003,3.8
2018-11-21 15h,주암호,16,6.7,70,6.3,1.2,1.9,0.788,ND,3.8
2018-11-21 16h,주암호,16,6.7,70,6.2,1.2,1.9,0.76,ND,3.9
2018-11-21 17h,주암호,16,6.7,70,6.2,1.2,1.9,0.769,ND,3.7
2018-11-21 18h,주암호,15.9,6.7,70,6.2,1.3,2,0.837,0.003,3.5
2018-11-21 19h,주암호,15.9,6.7,70,6.2,1.2,2,0.762,ND,3.4
2018-11-21 20h,주암호,16,6.7,70,6.2,1.3,2,0.774,ND,3.3
2018-11-21 21h,주암호,15.9,6.7,70,6.2,1.2,2,0.766,ND,3.2
2018-11-21 22h,주암호,15.9,6.7,70,6.2,1.3,2,0.758,ND,3.2
2018-11-21 23h,주암호,15.8,6.7,70,6.2,1.3,1.9,0.799,0.003,3.2
2018-11-22 00h,주암호,15.9,6.7,70,6.2,1.2,1.9,0.777,ND,3.1
2018-11-22 01h,주암호,15.8,6.7,70,6.2,1.2,2,0.805,0.003,3.2
2018-11-22 02h,주암호,15.9,6.7,70,6.2,1.2,2,0.766,0.003,3.2
2018-11-22 03h,주암호,15.8,6.7,70,6.2,1.3,2,0.816,0.003,3.2
2018-11-22 04h,주암호,15.8,6.7,70,6.2,1.3,1.9,0.788,0.003,3.2
2018-11-22 05h,주암호,15.7,6.7,70,6.2,1.3,2,0.802,0.003,3.1
2018-11-22 06h,주암호,15.8,6.7,70,6.2,1.3,2,0.778,0.003,3.1
2018-11-22 07h,주암호,15.7,6.7,70,6.3,1.3,1.9,0.759,ND,3
2018-11-22 08h,주암호,15.7,6.7,70,6.3,1.3,2,0.793,0.003,3.2
2018-11-22 09h,주암호,15.7,6.7,70,6.3,1.3,2,0.777,0.003,3.1
2018-11-22 10h,주암호,15.6,6.7,70,6.4,1.3,2,0.811,0.003,3.3
2018-11-22 11h,주암호,15.7,6.7,70,6.4,1.3,2,0.795,0.003,3.4
2018-11-22 12h,주암호,15.7,6.7,70,6.5,1.2,2,0.787,ND,3.4
2018-11-22 13h,주암호,15.7,6.7,70,6.5,1.3,,0.836,ND,3.6
2018-11-22 14h,주암호,15.7,6.7,70,6.6,1.2,,0.813,0.003,3.7
2018-11-22 15h,주암호,15.7,6.7,70,6.6,1.2,2,0.84,0.003,3.8
2018-11-22 16h,주암호,,,,,,,0.814,0.004,
2018-11-22 17h,주암호,15.7,6.7,70,6.5,1.2,,0.786,ND,2.2
2018-11-22 18h,주암호,15.7,6.7,70,6.5,1.2,2.1,0.798,ND,2.1
2018-11-22 19h,주암호,15.7,6.7,70,6.5,1.2,2.1,0.832,ND,2.1
2018-11-22 20h,주암호,15.6,6.7,70,6.5,1.2,2.1,0.798,0.003,2
