측정소명,년/월/일,회차,수심(m),수온(℃),DO(㎎/L),BOD(㎎/L),COD(㎎/L),클로로필 a(㎎/㎥),TN(㎎/L),TP(㎎/L),TOC(㎎/L),수소이온농도,페놀류(㎎/L),전기전도도(μS/㎝),총대장균군수(총대장균군수/100ml),카드뮴(㎎/L),시안(㎎/L),납(㎎/L),6가크롬(㎎/L),비소(㎎/L),수은(㎎/L),구리(㎎/L),아연(㎎/L),크롬(㎎/L),니켈(㎎/L),바륨(㎎/L),셀레늄(㎎/L),용존총질소(㎎/L),암모니아성 질소(㎎/L),질산성 질소(㎎/L),용존총인(㎎/L),인산염인(㎎/L),SS(㎎/L),헥사클로로벤젠 (㎍/L),분원성대장균군수,불소(㎎/L),색도(㎎/L),노말헥산추출물질(㎎/L),용해성망간(㎎/L),용해성철(㎎/L),음이온계면활성제(㎎/L),트리클로로에틸렌 (㎎/L),테트라클로로에틸렌(㎎/L),사염화탄소,1.2-디클로로에탄(㎎/L),디클로로메탄(㎎/L),벤젠(㎎/L),폴리크로리네이티트비페닐(㎎/L),유기인(㎎/L),안티몬 (㎎/L),클로로포름 (㎎/L),디에틸헥실프탈레이트 (㎎/L),1.4-다이옥세인 (㎎/L),투명도(m),유량(㎥/s),포름알데히드(㎎/L)
안동1,2005-10-25,1회차,,17,5.2,0.7,3.6,1,1.817,0.02,,6.7,0,134,710,,,,,,,,,,,,,1.508,0.027,1.45,0.017,0.001,2.1,,90,,,,,,,,,,,,,,,,,,,,,
안동1,2005-11-02,2회차,,17,6.6,0.7,3.4,3.6,1.674,0.018,,7.3,0,140,840,0,0,0,0,0,0,,,,,,,1.405,0.022,1.34,0.014,0.011,1.5,,510,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-11-08,3회차,,16,6.8,0.8,2.8,2.2,1.737,0.007,,7.4,0,141,140,,,,,,,,,,,,,1.458,0.003,1.427,0.006,0,1,,23,,,,,,,,,,,,,,,,,,,,,
안동1,2005-11-15,4회차,,15,7.6,0.6,3.8,1.9,1.654,0.011,,7.5,0,144,210,,,,,,,,,,,,,1.379,0.015,1.232,0.009,0.003,1.3,,80,,,,,,,,,,,,,,,,,,,,,
안동1,2005-11-22,1회차,,14,8,0.7,3.4,6.3,1.608,0.009,,6.8,0,147,170,,0,,,,,,,,,,,1.334,0.01,1.322,0.007,0.003,2,,95,,,,,,,,,,,,,,,,,,,,,
안동1,2005-11-29,2회차,,12,8.3,0.9,4,3,1.56,0.01,,6.7,0,153,120,0,0,0,0,0,0,,,,,,,1.321,0.025,1.278,0.008,0.005,1.3,,33,,,,,,0,,,,,,,,,,,,,,,
안동1,2005-12-06,3회차,,11,9.5,0.8,3.4,3.1,1.586,0.011,,7.7,0,152,90,,0,,,,,,,,,,,1.351,0.03,1.295,0.009,0.005,1.2,,37,,,,,,,,,,,,,,,,,,,,,
안동1,2005-12-13,4회차,,9,9.6,0.7,2.8,3.6,1.502,0.033,,7.1,0,159,180,,0,,,,,,,,,,,1.267,0.027,1.211,0.025,0.008,1.9,,40,,,,,,,,,,,,,,,,,,,,,
안동1,2005-12-20,1회차,,8,9.4,0.9,2.8,2.9,1.462,0.009,,6.8,0,167,57,,,,,,,,,,,,,1.229,0.042,1.184,0.007,0.006,1.8,,32,,,,,,,,,,,,,,,,,,,,,
안동1,2005-12-27,2회차,,6,9.1,1,2.8,1.2,1.577,0.023,,7.3,0,157,75,0,0,0,0,0,0,,,,,,,1.378,0.035,1.304,0.02,0.018,1.6,,63,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-01-03,3회차,,7,8.5,0.8,3,3.5,1.554,0.025,,7.5,0,163,37,,,,,,,,,,,,,1.34,0.053,1.27,0.021,0.004,1.9,,12,,,,,,,,,,,,,,,,,,,,,
안동1,2006-01-10,4회차,,6,10,1,3.4,2.8,1.546,0.025,,6.6,0,166,40,,,,,,,,,,,,,1.323,0.002,1.293,0.021,0.006,1,,18,,,,,,,,,,,,,,,,,,,,,
안동1,2006-01-17,5회차,,6,10,0.9,2.8,3.1,1.463,0.022,,7.2,0,162,83,,,,,,,,,,,,,1.274,0.045,1.211,0.017,0,1.3,,28,,,,,,,,,,,,,,,,,,,,,
안동1,2006-01-24,1회차,,5,11.7,0.7,3.2,1.9,1.454,0.026,,6.2,0,159,60,,,,,,,,,,,,,1.254,0.043,1.192,0.022,0.005,2.4,,28,,,,,,,,,,,,,,,,,,,,,
안동1,2006-01-31,2회차,,6,10.3,0.6,3.2,3.8,1.477,0.021,,7.3,0,178,47,0,0,0,0,0,0,,,,,,,1.274,0.03,1.205,0.016,0.008,1.4,,24,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-02-08,3회차,,4,12.7,0.7,2.8,3.9,1.379,0.017,,7.2,0,170,50,,,,,,,,,,,,,1.167,0.025,1.116,0.013,0.013,2.6,,18,,,,,,,,,,,,,,,,,,,,,
안동1,2006-02-14,4회차,,5,11.4,0.7,3,2.7,1.612,0.018,,7.3,0,156,100,,,,,,,,,,,,,1.379,0.005,1.312,0.014,0.011,1.4,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2006-02-21,1회차,,5,12.2,0.7,2.8,3.6,1.574,0.024,,7.7,0,157,134,,,,,,,,,,,,,1.364,0.022,1.299,0.02,0.001,1.6,,52,,,,,,,,,,,,,,,,,,,,,
안동1,2006-02-27,2회차,,5,11.1,0.8,3.2,9.5,1.678,0.025,,7.3,0,156,165,0,0,0,0,0,0,,,,,,,1.428,0.058,1.336,0.02,0.006,2.4,,58,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-03-07,3회차,,6,12,0.7,3.2,8.4,1.464,0.018,,7.8,0,156,260,,,,,,,,,,,,,1.259,0.023,1.211,0.013,0.005,2.6,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2006-03-14,4회차,,5,11.7,0.7,3,5.8,1.385,0.008,,7.9,0,165,290,,,,,,,,,,,,,1.192,0.05,1.11,0.006,0.003,3.1,,52,,,,,,,,,,,,,,,,,,,,,
안동1,2006-03-21,1회차,,6,12.1,0.7,3.2,6.2,1.644,0.028,,7.9,0,164,120,,,,,,,,,,,,,1.35,0.022,1.301,0.022,0.003,2.7,,34,,,,,,,,,,,,,,,,,,,,,
안동1,2006-03-28,2회차,,1,12,1,3.6,6.4,1.546,0.031,,7.6,0,164,110,0,0,0,0,0,0,,,,,,,1.495,0.045,1.407,0.026,0.001,1.5,,30,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-04-04,3회차,,7,13.6,0.8,2.8,6.5,1.489,0.041,,7,0,161,97,,,,,,,,,,,,,1.478,0.04,1.393,0.026,0.008,2.1,,34,,,,,,,,,,,,,,,,,,,,,
안동1,2006-04-11,4회차,,9,12.6,0.8,3,8.1,1.442,0.034,,7.6,0,158,107,,,,,,,,,,,,,1.422,0.047,1.367,0.014,0.006,1.5,,20,,,,,,,,,,,,,,,,,,,,,
안동1,2006-04-19,5회차,,9,12.3,0.7,3.8,1.5,1.523,0.041,,7.8,0,160,275,,,,,,,,,,,,,1.497,0.065,1.422,0.02,0.011,2.3,,58,,,,,,,,,,,,,,,,,,,,,
안동1,2006-04-25,1회차,,8,11.7,1,4,2,1.466,0.012,,7.5,0,162,100,,,,,,,,,,,,,1.426,0.043,1.305,0.011,0.01,2.8,,20,,,,,,,,,,,,,,,,,,,,,
안동1,2006-05-02,2회차,,12,11.9,1.2,4.4,3.6,1.575,0.02,,7,0,163,260,0,0,0,0,0,0,,,,,,,1.553,0.018,1.522,0.012,0.003,3.1,,10,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-05-10,3회차,,11,11.2,0.8,3.2,7.9,1.426,0.01,,7.9,0,164,200,,,,,,,,,,,,,1.415,0.035,1.34,0.004,0.003,1.9,,33,,,,,,,,,,,,,,,,,,,,,
안동1,2006-05-17,4회차,,15,11.3,0.7,3.4,5.8,1.444,0.014,,7.9,0,185,215,,,,,,,,,,,,,1.442,0.078,1.281,0.01,0.001,2,,20,,,,,,,,,,,,,,,,,,,,,
안동1,2006-05-23,1회차,,12,11.4,0.9,3.6,5.9,1.572,0.018,,7.4,0,180,140,,,,,,,,,,,,,1.55,0.075,1.379,0.012,0.005,3.6,,74,,,,,,,,,,,,,,,,,,,,,
안동1,2006-05-29,2회차,,12,11,1.1,3.6,5.7,1.68,0.025,,7.5,0,185,160,0,0,0,0,0,0,,,,,,,1.649,0.082,1.399,0.02,0.013,2.8,,24,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-06-07,3회차,,15,10.7,1.4,3.8,6.3,1.601,0.021,,7.4,0,185,190,,,,,,,,,,,,,1.59,0.043,1.485,0.018,0.005,2.7,,15,,,,,,,,,,,,,,,,,,,,,
안동1,2006-06-13,4회차,,16,10.6,1.2,4,4.2,1.887,0.029,,7.3,0,187,150,,,,,,,,,,,,,1.721,0.09,1.435,0.013,0.003,2.2,,10,,,,,,,,,,,,,,,,,,,,,
안동1,2006-06-21,1회차,,17,10.1,1,3.2,3.3,1.746,0.012,,7.5,0,191,125,,,,,,,,,,,,,1.659,0.04,1.393,0.011,0.01,1.8,,35,,,,,,,,,,,,,,,,,,,,,
안동1,2006-06-27,2회차,,17,10.4,1.1,3.2,2.7,1.86,0.036,,7.5,0,193,90,0,0,0,0,0,0,,,,,,,1.847,0.117,1.674,0.025,0.003,1.4,,10,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-07-04,3회차,,18,9.5,0.9,3,3.1,1.903,0.027,,7.5,0,193,80,,,,,,,,,,,,,1.882,0.062,1.46,0.02,0.003,2,,10,,,,,,,,,,,,,,,,,,,,,
안동1,2006-07-13,4회차,,19,6.3,1,3.8,2.4,2.475,0.076,,7.1,0,185,435,,,,,,,,,,,,,2.255,0.023,1.803,0.037,0.005,8.6,,10,,,,,,,,,,,,,,,,,,,,,
안동1,2006-07-20,5회차,,18,7.4,0.9,5.8,0.6,2.116,0.178,,7.3,0,136,615,,,,,,,,,,,,,2.092,0.102,1.904,0.062,0.031,48,,140,,,,,,,,,,,,,,,,,,,,,
안동1,2006-07-25,1회차,,18,9.2,0.5,5.2,2.4,1.871,0.225,,6.6,0,117,610,,,,,,,,,,,,,1.746,0.018,1.714,0.034,0.021,27,,115,,,,,,,,,,,,,,,,,,,,,
안동1,2006-08-01,2회차,,28,8.9,0.6,5,1.5,2.248,0.213,,6.6,0,114,200,0,0,0,0,0,0,,,,,,,2.15,0.17,1.661,0.076,0.009,43.8,,35,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-08-08,3회차,,19,8.4,0.9,4.4,1.7,2.142,0.099,,6.7,0,118,150,,,,,,,,,,,,,2.09,0.063,1.886,0.047,0.011,15.8,,55,,,,,,,,,,,,,,,,,,,,,
안동1,2006-08-16,4회차,,18,8,0.8,3.4,2.4,1.825,0.083,,6.7,0,117,190,,,,,,,,,,,,,1.72,0.027,1.657,0.053,0.013,20,,45,,,,,,,,,,,,,,,,,,,,,
안동1,2006-08-22,1회차,,18,7.8,0.8,3.4,3.4,1.789,0.063,,6.5,0,115,165,,,,,,,,,,,,,1.765,0.083,1.68,0.033,0.015,21.6,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2006-08-29,2회차,,19,7,1.1,3.4,0.7,2.093,0.046,,6.2,0,119,175,0,0,0,0,0,0,,,,,,,1.988,0.198,1.752,0.033,0.013,10.2,,40,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-09-05,3회차,,18,8.2,0.9,3.6,1.4,1.849,0.044,,7.2,0,122,300,,,,,,,,,,,,,1.804,0.037,1.763,0.027,0.011,8.5,,35,,,,,,,,,,,,,,,,,,,,,
안동1,2006-09-12,4회차,,18,6.4,0.9,3.2,1,1.962,0.047,,6.9,0,121,210,,,,,,,,,,,,,1.828,0.043,1.731,0.027,0.019,6.9,,20,,,,,,,,,,,,,,,,,,,,,
안동1,2006-09-19,1회차,,18,6.2,1.1,3.6,1.2,1.735,0.052,,7.2,0,122,265,,,,,,,,,,,,,1.657,0.022,1.622,0.024,0.011,6.8,,30,,,,,,,,,,,,,,,,,,,,,
안동1,2006-09-26,2회차,,19,6.1,0.8,3.4,0.7,1.925,0.049,,6.2,0,120,190,0,0,0,0,0,0,,,,,,,1.902,0.042,1.849,0.032,0.008,7.4,,25,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-10-02,3회차,,20,7.7,0.9,3,3,1.944,0.043,,7.2,0,124,175,,,,,,,,,,,,,1.882,0.055,1.71,0.024,0.011,4.2,,35,,,,,,,,,,,,,,,,,,,,,
안동1,2006-10-10,4회차,,19,5.6,0.6,3.2,1.1,1.636,0.036,,6.6,0,118,160,,,,,,,,,,,,,1.596,0.027,1.589,0.025,0.015,5.4,,30,,,,,,,,,,,,,,,,,,,,,
안동1,2006-10-17,5회차,,18,6.2,0.8,3.6,1.6,1.696,0.033,,6.4,0,126,185,,,,,,,,,,,,,1.673,0.032,1.638,0.026,0.009,4,,30,,,,,,,,,,,,,,,,,,,,,
안동1,2006-10-24,1회차,,17,6.4,0.7,3.6,1.1,1.646,0.041,,6.9,0,124,190,,,,,,,,,,,,,1.616,0.028,1.578,0.031,0.005,5.6,,25,,,,,,,,,,,,,,,,,,,,,
안동1,2006-10-31,2회차,,17,6.8,0.9,3.4,1.3,1.672,0.032,,6.6,0,132,200,0,0,0,0,0,0,,,,,,,1.591,0.042,1.487,0.027,0,3.7,,30,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-11-07,3회차,,16,6.7,1.1,3.2,1.7,1.645,0.025,,7.1,0,129,180,,,,,,,,,,,,,1.612,0.025,1.495,0.021,0.009,4.3,,35,,,,,,,,,,,,,,,,,,,,,
안동1,2006-11-14,4회차,,15,7.3,0.8,3.4,1.9,1.784,0.06,,6.9,0,139,195,,,,,,,,,,,,,1.648,0.032,1.615,0.031,0.008,1.2,,30,,,,,,,,,,,,,,,,,,,,,
안동1,2006-11-21,1회차,,15,7,1.2,3.6,2.6,1.912,0.065,,6.5,0,140,210,,,,,,,,,,,,,1.859,0.128,1.627,0.016,0.008,2.1,,40,,,,,,,,,,,,,,,,,,,,,
안동1,2006-11-28,2회차,,14,8.4,0.7,3.2,1.6,1.931,0.058,,6.8,0,147,195,0,0,0,0,0,0,,,,,,,1.918,0.06,1.763,0.037,0.011,2.2,,35,,,,,,0,,,,,,,,,,,,,,,
안동1,2006-12-05,3회차,,11,8.4,0.9,3.4,1.4,1.798,0.029,,7.4,0,161,210,,,,,,,,,,,,,1.778,0.068,1.7,0.015,0.01,3.2,,30,,,,,,,,,,,,,,,,,,,,,
안동1,2006-12-12,4회차,,11,8.9,0.7,3.4,2.2,1.678,0.035,,7.2,0,159,160,,,,,,,,,,,,,1.663,0.063,1.591,0.026,0.013,0.8,,55,,,,,,,,,,,,,,,,,,,,,
안동1,2006-12-19,1회차,,9,8.4,0.7,3.4,0.5,1.668,0.03,,7.2,0,170,190,,,,,,,,,,,,,1.632,0.073,1.554,0.026,0.016,2.2,,65,,,,,,,,,,,,,,,,,,,,,
안동1,2006-12-27,2회차,,10,7.8,0.7,3,2.1,1.751,0.024,,7.3,0,168,195,0,0,0,0,0,0,,,,,,,1.712,0.04,1.61,0.02,0,1.4,,55,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-01-03,3회차,,8,8,0.8,3,2.3,1.916,0.013,,7.7,0,174,185,,,,,,,,,,,,,1.901,0.057,1.837,0.01,0.001,2.2,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2007-01-09,4회차,,7,8.8,0.5,3,1.4,1.444,0.04,,7.2,0,180,195,,,,,,,,,,,,,1.433,0.082,1.345,0.035,0.006,3.8,,45,,,,,,,,,,,,,,,,,,,,,
안동1,2007-01-16,5회차,,7,11.7,0.9,4.2,2.7,1.874,0.02,,6.8,0,178,175,,,,,,,,,,,,,1.858,0.042,1.802,0.019,0.003,2.4,,55,,,,,,,,,,,,,,,,,,,,,
안동1,2007-01-23,1회차,,7,9.4,0.9,4,1.9,1.78,0.014,,7.4,0,166,190,,,,,,,,,,,,,1.722,0.091,1.627,0.009,0.004,3.8,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2007-01-31,2회차,,6,10.2,0.5,3.4,2,1.877,0.02,,7.5,0,166,180,0,0,0,0,0,0,,,,,,,1.804,0.044,1.762,0.01,0.003,3.2,,60,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-02-07,3회차,,7,11.9,0.6,3,1.5,1.489,0.022,,7.5,0,164,170,,,,,,,,,,,,,1.45,0.05,0.58,0.018,0.002,2,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2007-02-14,4회차,,6,9.1,0.5,3.4,1.2,1.526,0.009,,7.6,0,174,150,,,,,,,,,,,,,1.494,0.088,1.403,0.008,0.004,2.6,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-02-20,1회차,,7,8.5,0.5,3.4,2.2,1.842,0.019,,8,0,175,180,,,,,,,,,,,,,1.828,0.061,1.764,0.016,0,2.6,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2007-02-28,2회차,,7,11.5,0.7,3.2,4,1.584,0.035,,7.8,0,164,190,0,0,0,0,0,0,,,,,,,1.571,0.084,1.487,0.032,0.032,1,,60,,,,,,0,0,0,0,0,0,0,,,,0,,,,,
안동1,2007-03-07,3회차,,5,11.4,0.6,3.4,2.8,1.656,0.018,,7.7,0,183,170,,,,,,,,,,,,,1.643,0.095,1.539,0.016,0.012,2,,66,,,,,,,,,,,,,,,,,,,,,
안동1,2007-03-14,4회차,,6,12.5,0.7,3,8,1.364,0.047,,7.5,0,182,160,,,,,,,,,,,,,1.334,0.084,1.169,0.045,0.044,2.2,,56,,,,,,,,,,,,,,,,,,,,,
안동1,2007-03-21,1회차,,7,12.2,0.6,3.6,7.3,1.389,0.025,,7.8,0,172,160,,,,,,,,,,,,,1.367,0.092,1.272,0.02,0.013,1.8,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2007-03-28,2회차,,8,11,0.6,3.4,6.5,1.325,0.016,,7.7,0,173,190,0,0,0,0,0,0,,,,,,,1.289,0.05,1.235,0.01,0.001,1.4,,56,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-04-04,3회차,,7,10.4,0.6,3.4,4.1,1.344,0.015,,7.6,0,176,180,,,,,,,,,,,,,1.27,0.031,1.167,0.011,0.012,2.2,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-04-11,4회차,,9,10.6,0.7,3.6,7.4,1.337,0.007,,7.7,0,172,180,,,,,,,,,,,,,1.318,0.126,1.189,0.004,0.002,2,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-04-18,5회차,,9,9.6,0.6,3.2,6.4,1.803,0.009,,7.9,0,173,190,,,,,,,,,,,,,1.175,0.027,1.128,0.008,0.001,0.8,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2007-04-25,1회차,,9,9.3,0.6,3.4,5,1.555,0.011,,7.8,0,171,170,,,,,,,,,,,,,1.525,0.028,1.495,0.008,0.003,1,,55,,,,,,,,,,,,,,,,,,,,,
안동1,2007-05-02,2회차,,9,9.2,0.6,3.2,5.5,1.475,0.014,,7.6,0,173,190,0,0,0,0,0,0,,,,,,,1.369,0.077,1.282,0.008,0.005,1.2,,60,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-05-09,3회차,,11,11.7,0.8,3.2,6.6,1.342,0.021,,7.9,0,172,190,,,,,,,,,,,,,1.328,0.038,1.161,0.016,0.006,2,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2007-05-16,4회차,,10,10.6,0.7,3.8,5,1.292,0.022,,8,0,173,190,,,,,,,,,,,,,1.249,0.038,1.182,0.017,0.003,1.4,,65,,,,,,,,,,,,,,,,,,,,,
안동1,2007-05-23,1회차,,12,10.1,0.7,2.4,4.3,1.305,0.013,,8.1,0,174,180,,,,,,,,,,,,,1.296,0.032,1.187,0.006,0.004,2.2,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-05-30,2회차,,12,9.9,0.8,3,13.5,1.351,0.012,,7.4,0,171,200,0,0,0,0,0,0,,,,,,,1.276,0.005,0.456,0.01,0.008,1.6,,65,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-06-04,3회차,,13,9.6,0.9,3.2,17,1.575,0.015,,7.3,0,172,200,,,,,,,,,,,,,1.519,0.047,1.281,0.012,0.006,1.6,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2007-06-12,4회차,,16,7.8,0.7,3,3.8,1.438,0.022,,7.9,0,170,190,,,,,,,,,,,,,1.365,0.043,1.256,0.015,0.008,0.2,,55,,,,,,,,,,,,,,,,,,,,,
안동1,2007-06-20,1회차,,19,7.1,0.6,2.8,3.4,1.402,0.015,,7.8,0,171,180,,,,,,,,,,,,,1.39,0.048,1.332,0.005,0.004,1.8,,65,,,,,,,,,,,,,,,,,,,,,
안동1,2007-06-27,2회차,,19,6.7,0.7,3.2,3.6,1.653,0.007,,8.1,0,176,190,0,0,0,0,0,0,,,,,,,1.593,0.048,1.499,0.004,0.003,1.8,,65,,,,,,0,,,,,,,0,0,,,,,,,
안동1,2007-07-03,3회차,,20,7.4,0.6,2.4,3.3,1.399,0.019,,7.7,0,179,200,,,,,,,,,,,,,1.384,0.058,1.339,0.009,0.006,1.8,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-07-10,4회차,,20,5.8,0.8,3,3,1.446,0.012,,7.6,0,179,200,,,,,,,,,,,,,1.405,0.058,0.339,0.008,0.006,1,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-07-18,5회차,,21,4.7,0.9,2.8,2.9,1.591,0.018,,7.5,0,186,200,,,,,,,,,,,,,1.568,0.075,1.354,0.014,0.004,1.4,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-07-25,1회차,,21,7.2,0.8,2.8,3.6,1.704,0.027,,7.5,0,190,190,,,,,,,,,,,,,1.674,0.045,1.456,0.01,0.006,2,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-08-01,2회차,,22,7,0.9,3,3.5,1.794,0.021,,7,0,186,190,0,0,0,0,0,0,,,,,,,1.79,0.035,1.501,0.01,0.004,1,,65,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-08-09,3회차,,21,4.3,0.8,2.6,5.9,1.854,0.025,,7.3,0,180,200,,,,,,,,,,,,,1.842,0.042,1.641,0.015,0.006,3,,65,,,,,,,,,,,,,,,,,,,,,
안동1,2007-08-14,4회차,,21,5.6,0.7,2.6,2.8,2.146,0.016,,7.1,0,167,180,,,,,,,,,,,,,1.965,0.06,1.671,0.011,0.009,1,,40,,,,,,,,,,,,,,,,,,,,,
안동1,2007-08-22,1회차,,22,6.6,0.8,2.6,5.8,2.063,0.028,,7.6,0,158,180,,,,,,,,,,,,,1.909,0.062,1.598,0.025,0.008,1.6,,55,,,,,,,,,,,,,,,,,,,,,
안동1,2007-08-29,2회차,,20,7.3,0.7,2.2,2.8,1.887,0.017,,7.4,0,151,200,0,0,0,0,0,0,,,,,,,1.741,0.053,1.265,0.014,0.003,3.2,,65,,,,,,0,,,0,0,0,0,,,,0,,,,,
안동1,2007-09-05,3회차,,20,6,0.6,3.4,1,2.239,0.017,,7.3,0,136,210,,,,,,,,,,,,,1.96,0.155,1.693,0.014,0.008,6,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-09-12,4회차,,19,6.2,0.7,3.6,0.7,1.732,0.03,,7.2,0,128,190,,,,,,,,,,,,,1.696,0.037,1.584,0.023,0.018,6.4,,50,,,,,,,,,,,,,,,,,,,,,
안동1,2007-09-19,5회차,,20,6.5,0.9,3.4,0.3,2.143,0.052,,6.3,0,117,190,,,,,,,,,,,,,2.135,0.038,1.69,0.03,0.023,8,,45,,,,,,,,,,,,,,,,,,,,,
안동1,2007-09-28,1회차 상층부,,19,6.5,0.8,3.6,2,1.726,0.02,,6.8,0,132,190,,,,,,,,,,,,,1.612,0.047,1.554,0.016,0.011,5.8,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-10-02,2회차 상층부,,20,6.2,0.6,2.8,0.6,1.723,0.056,,6.7,0,133,190,0,0,0,0,0,0,,,,,,,1.613,0.043,1.541,0.052,0.05,2.4,,60,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-10-10,3회차 상층부,,19,6.6,0.6,3,1.2,1.839,0.016,,7.2,0,133,180,,,,,,,,,,,,,1.778,0.048,1.707,0.013,0.009,2.8,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-10-16,4회차 상층부,,19,6.1,0.8,3,2.5,1.922,0.034,,7.7,0,133,170,,,,,,,,,,,,,1.786,0.072,1.578,0.015,0.008,2.2,,40,,,,,,,,,,,,,,,,,,,,,
안동1,2007-10-24,1회차,,18,5.9,0.8,3.4,18.6,1.903,0.01,,7.6,0,144,200,,,,,,,,,,,,,1.789,0.031,1.749,0.007,0.004,3.2,,65,,,,,,,,,,,,,,,,,,,,,
안동1,2007-10-31,2회차,,18,8.8,0.6,2.4,14.1,1.648,0.02,,7.1,0,125,200,0,0,0,0,0,0,,,,,,,1.645,0.031,1.4,0.015,0.004,3.8,,50,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-11-07,3회차,,17,6.4,0.8,3.4,4.8,1.851,0.016,,7.3,0,148,190,,,,,,,,,,,,,1.713,0.065,1.502,0.01,0.004,1.2,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-11-14,4회차,,15,9.8,0.7,3.6,1.3,1.928,0.014,,6.8,0,137,180,,,,,,,,,,,,,1.616,0.099,1.482,0.006,0.002,1.2,,45,,,,,,,,,,,,,,,,,,,,,
안동1,2007-11-21,1회차,,14,8.8,0.9,3,1.6,1.605,0.031,,6.6,0,142,200,,,,,,,,,,,,,1.524,0.051,1.446,0.01,0.004,3,,60,,,,,,,,,,,,,,,,,,,,,
안동1,2007-11-28,2회차,,14,8.9,1,3.4,1.7,1.655,0.012,,7.1,0,144,210,0,0,0,0,0,0,,,,,,,1.646,0.05,1.382,0.007,0.004,0.4,,65,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-12-05,3회차,,11,9.8,0.6,2.8,1.1,1.405,0.01,,7,0,158,180,,,,,,,,,,,,,1.401,0.025,1.326,0.006,0.004,0.9,,75,,,,,,,,,,,,,,,,,,,,,
안동1,2007-12-12,4회차,,10,8.1,0.7,2.4,2.2,1.76,0.012,,7.1,0,155,180,,,,,,,,,,,,,1.523,0.091,1.326,0.005,0.002,0.6,,55,,,,,,,,,,,,,,,,,,,,,
안동1,2007-12-18,5회차,,12,8.7,0.8,3,1.7,1.684,0.016,,7.1,0,141,190,0,0,0,0,0,0,,,,,,,1.572,0.049,1.308,0.007,0.003,1.7,,62,,,,,,0,,,,,,,,,,,,,,,
안동1,2007-12-27,6회차,,9,9.3,0.7,2.6,1.8,1.465,0.011,,7.7,0,168,210,,,,,,,,,,,,,1.396,0.014,1.315,0.005,0.001,2,,70,,,,,,,,,,,,,,,,,,,,,
안동1,2008-01-02,1회차,,7,9.2,0.6,2.4,1.1,1.703,0.013,,7.6,0,194,200,0,0,0,0,0,0,,,,,,,1.456,0.046,1.316,0.009,0.007,1,,60,,,,,,0,,,,,,,,,,,,,,,
안동1,2008-01-08,2회차,,7,11.2,0.8,2.4,2.5,1.944,0.015,,7.2,0,165,170,,,,,,,,,,,,,1.782,0.089,1.38,0.008,0.003,1.2,,65,,,,,,,,,,,,,,,,,,,,,
안동1,2008-01-15,3회차,,7,10.3,0.9,2.4,2.1,1.464,0.009,,7.2,0,168,170,,,,,,,,,,,,,1.43,0.035,1.375,0.004,0.003,1.6,,50,,,,,,,,,,,,,,,,,,,,,
