no,m_date,loc,temp,ph,ec,do,M73,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
507,2023-03-23 02:00:00,장계,12.0,7.8,186.0,12.1,1.8,2.3,1.85,,15.0,우수,100.0,100.0
508,2023-03-23 03:00:00,장계,12.0,7.9,191.0,12.2,1.9,2.4,1.835,,15.2,우수,100.0,100.0
509,2023-03-23 04:00:00,장계,12.8,7.7,192.0,11.5,1.7,2.4,1.788,,13.5,우수,100.0,100.0
510,2023-03-23 05:00:00,장계,12.8,7.8,193.0,11.7,1.6,2.3,1.841,,14.0,우수,100.0,100.0
511,2023-03-23 06:00:00,장계,12.5,7.8,186.0,11.6,1.6,2.3,1.76,,14.8,우수,100.0,100.0
512,2023-03-23 07:00:00,장계,12.4,7.9,192.0,12.0,1.7,2.3,1.77,,15.9,우수,100.0,100.0
513,2023-03-23 08:00:00,장계,12.3,7.8,191.0,11.9,1.7,2.3,1.699,,15.6,우수,100.0,100.0
514,2023-03-23 09:00:00,장계,12.7,7.9,188.0,11.9,1.7,2.2,1.653,,15.7,우수,100.0,100.0
515,2023-03-23 10:00:00,장계,12.3,7.9,183.0,11.9,1.8,2.3,1.681,,16.9,우수,100.0,100.0
516,2023-03-23 11:00:00,장계,12.5,8.1,188.0,12.2,1.6,2.4,1.781,,17.1,우수,100.0,100.0
517,2023-03-23 12:00:00,장계,12.6,8.1,189.0,12.2,1.6,2.3,1.743,,17.5,우수,100.0,100.0
518,2023-03-23 13:00:00,장계,12.6,8.0,187.0,12.0,1.9,2.3,1.724,,16.2,우수,100.0,100.0
519,2023-03-23 14:00:00,장계,12.9,8.0,185.0,11.9,1.8,2.4,1.659,,16.6,우수,100.0,100.0
520,2023-03-23 15:00:00,장계,12.9,8.1,189.0,12.2,1.7,2.4,1.879,,16.2,우수,100.0,100.0
521,2023-03-23 16:00:00,장계,13.1,8.1,188.0,12.3,1.7,2.4,1.774,,16.2,우수,100.0,100.0
522,2023-03-23 17:00:00,장계,13.3,8.1,184.0,12.1,1.8,2.4,1.834,,16.0,우수,100.0,100.0
523,2023-03-23 18:00:00,장계,13.2,8.1,188.0,12.1,2.0,2.4,1.82,,16.3,우수,100.0,100.0
524,2023-03-23 19:00:00,장계,12.9,8.2,188.0,12.4,2.1,2.4,1.824,,16.2,우수,100.0,100.0
525,2023-03-23 20:00:00,장계,13.2,8.1,188.0,12.2,2.0,2.5,1.658,,15.1,우수,100.0,100.0
526,2023-03-23 21:00:00,장계,12.9,8.2,184.0,12.9,1.8,2.5,1.794,,15.7,우수,100.0,100.0
527,2023-03-23 22:00:00,장계,13.3,8.1,189.0,12.1,1.5,2.4,1.785,,15.0,우수,100.0,100.0
528,2023-03-23 23:00:00,장계,13.3,8.2,189.0,12.2,1.7,2.4,1.8,,15.6,우수,100.0,100.0
529,2023-03-24 00:00:00,장계,13.2,8.2,189.0,12.2,1.7,2.4,1.81,,15.8,우수,100.0,100.0
530,2023-03-24 01:00:00,장계,13.1,8.2,182.0,12.7,1.6,2.5,1.616,,16.2,우수,100.0,100.0
531,2023-03-24 02:00:00,장계,13.5,8.1,187.0,11.8,1.5,2.5,1.6780000000000002,,15.9,우수,100.0,100.0
532,2023-03-24 03:00:00,장계,13.4,8.1,187.0,12.0,1.6,2.5,1.6869999999999998,,16.3,우수,100.0,100.0
533,2023-03-24 04:00:00,장계,13.2,8.1,188.0,11.9,1.6,2.4,1.5930000000000002,,16.3,우수,100.0,100.0
534,2023-03-24 05:00:00,장계,12.8,8.1,184.0,11.9,1.6,2.4,1.609,,16.8,우수,100.0,100.0
535,2023-03-24 06:00:00,장계,13.1,7.9,188.0,11.7,1.6,2.5,1.685,,17.2,우수,100.0,100.0
536,2023-03-24 07:00:00,장계,13.0,8.1,188.0,11.9,1.7,2.4,1.761,,16.9,우수,100.0,100.0
537,2023-03-24 08:00:00,장계,13.0,8.1,188.0,11.9,1.9,2.5,1.638,0.011,16.6,우수,100.0,100.0
538,2023-03-24 09:00:00,장계,13.0,8.1,184.0,12.0,2.1,2.5,1.689,0.01,16.1,우수,100.0,100.0
539,2023-03-24 10:00:00,장계,13.4,8.1,188.0,12.0,1.8,2.4,1.616,0.01,16.1,우수,100.0,100.0
540,2023-03-24 11:00:00,장계,14.0,8.2,188.0,12.0,2.5,2.4,1.503,0.011,15.3,우수,100.0,100.0
541,2023-03-24 12:00:00,장계,14.1,8.2,187.0,12.0,2.0,,1.604,0.013,15.6,우수,100.0,100.0
542,2023-03-24 13:00:00,장계,13.7,8.3,182.0,12.1,1.8,,,,15.7,우수,100.0,100.0
543,2023-03-24 14:00:00,장계,13.8,8.2,187.0,12.1,1.8,,,,16.7,우수,100.0,100.0
544,2023-03-24 15:00:00,장계,13.8,8.3,187.0,12.4,1.9,,,,17.1,우수,100.0,100.0
545,2023-03-24 16:00:00,장계,13.7,8.4,187.0,12.4,1.9,,1.694,0.01,18.9,우수,100.0,100.0
546,2023-03-24 17:00:00,장계,13.5,8.4,183.0,12.4,2.3,2.4,1.753,0.011,19.1,우수,100.0,100.0
547,2023-03-24 18:00:00,장계,13.7,8.3,187.0,12.1,1.9,2.4,1.784,0.01,18.6,우수,100.0,100.0
548,2023-03-24 19:00:00,장계,13.7,8.4,187.0,12.3,1.8,2.4,1.694,0.01,17.9,우수,100.0,100.0
549,2023-03-24 20:00:00,장계,13.6,8.4,187.0,12.2,1.8,2.5,1.628,0.011,17.6,우수,100.0,100.0
550,2023-03-24 21:00:00,장계,13.3,8.4,182.0,12.2,1.8,2.4,1.598,0.01,17.7,우수,100.0,100.0
551,2023-03-24 22:00:00,장계,13.0,8.2,188.0,12.2,1.7,2.4,1.693,0.006,18.9,우수,100.0,100.0
552,2023-03-24 23:00:00,장계,12.9,8.3,188.0,12.3,1.7,2.4,1.612,ND,19.4,우수,100.0,100.0
553,2023-03-25 00:00:00,장계,12.8,8.3,188.0,12.2,1.7,2.4,1.59,ND,19.6,우수,100.0,100.0
554,2023-03-25 01:00:00,장계,12.4,8.3,184.0,12.2,1.7,2.3,1.693,ND,19.3,우수,100.0,100.0
555,2023-03-25 02:00:00,장계,12.5,8.2,189.0,12.0,1.6,2.3,1.656,ND,18.9,우수,100.0,100.0
556,2023-03-25 03:00:00,장계,12.4,8.2,190.0,12.0,1.8,2.3,1.699,0.018,18.6,우수,100.0,100.0
557,2023-03-25 04:00:00,장계,12.3,8.1,190.0,11.9,1.8,2.3,1.837,0.024,18.3,우수,100.0,100.0
558,2023-03-25 05:00:00,장계,12.3,8.1,186.0,11.9,1.8,2.3,1.802,0.05,17.9,우수,100.0,100.0
559,2023-03-25 06:00:00,장계,12.4,8.0,191.0,11.7,1.7,2.3,1.798,0.076,17.9,우수,100.0,100.0
560,2023-03-25 07:00:00,장계,12.3,8.0,191.0,11.8,1.8,2.3,1.844,0.107,17.7,우수,92.76,92.76
561,2023-03-25 08:00:00,장계,12.3,8.0,192.0,11.9,1.9,2.2,1.7009999999999998,0.14,18.1,우수,92.65,92.65
562,2023-03-25 09:00:00,장계,12.2,8.0,187.0,11.9,2.2,2.3,1.649,0.189,18.4,우수,92.52,92.52
563,2023-03-25 10:00:00,장계,12.4,8.0,192.0,11.7,1.9,2.2,1.808,0.209,17.8,우수,92.18,92.18
564,2023-03-25 11:00:00,장계,12.3,8.0,192.0,12.0,2.0,2.3,1.626,0.235,18.1,우수,91.83,91.83
565,2023-03-25 12:00:00,장계,12.3,8.1,191.0,12.1,2.0,2.3,1.66,,18.4,우수,91.83,91.83
566,2023-03-25 13:00:00,장계,12.1,8.2,185.0,12.1,2.1,2.3,1.636,,18.9,우수,91.83,91.83
567,2023-03-25 14:00:00,장계,12.4,8.1,190.0,12.0,2.0,2.3,1.652,,18.5,우수,91.83,91.83
568,2023-03-25 15:00:00,장계,12.5,8.2,190.0,12.1,2.1,2.4,1.61,,18.7,우수,91.82,91.82
569,2023-03-25 16:00:00,장계,12.5,8.3,188.0,12.1,2.0,2.8,1.624,,20.1,우수,91.81,91.81
570,2023-03-25 17:00:00,장계,12.3,8.2,184.0,12.7,2.1,2.4,1.614,,19.7,우수,91.79,91.79
571,2023-03-25 18:00:00,장계,12.4,8.1,189.0,12.0,2.0,2.4,1.754,,19.1,우수,91.78,91.78
572,2023-03-25 19:00:00,장계,12.4,8.2,189.0,12.1,2.0,2.3,1.725,,18.9,우수,92.0,92.0
573,2023-03-25 20:00:00,장계,12.4,8.2,188.0,12.1,2.0,2.4,1.624,,18.7,우수,92.19,92.19
574,2023-03-25 21:00:00,장계,12.2,8.2,184.0,12.6,2.0,2.4,1.5659999999999998,,18.6,우수,92.47,92.47
575,2023-03-25 22:00:00,장계,12.4,8.0,188.0,11.7,2.0,2.4,1.615,,18.5,우수,92.66,92.66
576,2023-03-25 23:00:00,장계,12.4,8.1,188.0,11.8,2.1,2.4,1.67,,18.4,우수,100.0,100.0
577,2023-03-26 00:00:00,장계,12.6,8.1,187.0,11.8,2.1,2.4,1.704,,18.5,우수,100.0,100.0
578,2023-03-26 01:00:00,장계,12.4,8.1,181.0,11.7,2.2,2.4,1.604,,18.6,우수,100.0,100.0
579,2023-03-26 02:00:00,장계,12.6,8.0,187.0,11.5,2.1,2.4,1.704,,18.5,우수,100.0,100.0
580,2023-03-26 03:00:00,장계,12.5,8.0,187.0,11.6,2.2,2.3,1.645,,18.2,우수,100.0,100.0
581,2023-03-26 04:00:00,장계,12.5,8.0,187.0,11.6,2.2,2.3,1.83,,18.3,우수,100.0,100.0
582,2023-03-26 05:00:00,장계,12.3,8.0,182.0,11.5,2.2,2.4,1.77,,18.3,우수,100.0,100.0
583,2023-03-26 06:00:00,장계,12.4,7.9,187.0,11.3,2.4,2.5,1.61,,18.6,우수,100.0,100.0
584,2023-03-26 07:00:00,장계,12.3,7.9,187.0,11.4,2.3,2.4,1.6230000000000002,,18.2,우수,100.0,100.0
585,2023-03-26 08:00:00,장계,12.3,7.9,187.0,11.5,2.3,2.4,1.68,,17.8,우수,100.0,100.0
586,2023-03-26 09:00:00,장계,12.5,8.0,181.0,11.5,2.3,2.4,1.65,,17.0,우수,100.0,100.0
587,2023-03-26 10:00:00,장계,12.9,7.9,187.0,11.4,2.4,2.4,1.61,,16.4,우수,100.0,100.0
588,2023-03-26 11:00:00,장계,13.1,8.0,187.0,11.5,2.6,2.4,1.683,,15.8,우수,100.0,100.0
589,2023-03-26 12:00:00,장계,13.5,8.0,187.0,11.6,2.7,2.4,1.5719999999999998,,15.0,우수,100.0,100.0
590,2023-03-26 13:00:00,장계,13.6,8.0,183.0,12.7,3.3,2.4,1.631,,14.7,우수,100.0,100.0
591,2023-03-26 14:00:00,장계,13.9,8.1,187.0,11.5,3.1,2.5,1.5759999999999998,,15.4,우수,100.0,100.0
592,2023-03-26 15:00:00,장계,13.9,8.1,187.0,11.8,3.2,2.4,1.534,,15.9,우수,100.0,100.0
593,2023-03-26 16:00:00,장계,13.8,8.2,187.0,11.8,2.7,2.4,1.669,,17.1,우수,100.0,100.0
594,2023-03-26 17:00:00,장계,13.3,8.1,182.0,11.7,2.6,2.4,1.575,,17.9,우수,100.0,100.0
595,2023-03-26 18:00:00,장계,13.3,8.1,187.0,11.6,2.4,2.5,1.5659999999999998,,17.9,우수,100.0,100.0
596,2023-03-26 19:00:00,장계,13.1,8.1,186.0,12.2,2.3,2.4,1.662,,17.7,우수,100.0,100.0
597,2023-03-26 20:00:00,장계,12.9,8.1,187.0,11.6,2.3,2.4,1.642,,17.8,우수,100.0,100.0
598,2023-03-26 21:00:00,장계,12.4,8.1,182.0,11.5,2.2,2.4,1.714,,17.6,우수,100.0,100.0
599,2023-03-26 22:00:00,장계,12.5,7.9,187.0,11.4,2.1,2.4,1.607,,17.4,우수,100.0,100.0
600,2023-03-26 23:00:00,장계,12.4,8.0,188.0,11.5,2.2,2.4,1.594,,17.4,우수,100.0,100.0
601,2023-03-27 00:00:00,장계,12.3,7.9,188.0,11.5,2.2,2.4,1.516,,17.4,우수,100.0,100.0
602,2023-03-27 01:00:00,장계,12.0,7.9,183.0,11.4,2.3,2.3,1.5319999999999998,,17.5,우수,100.0,100.0
603,2023-03-27 02:00:00,장계,11.9,7.8,188.0,11.2,2.3,2.3,1.5759999999999998,,17.5,우수,100.0,100.0
604,2023-03-27 03:00:00,장계,11.8,7.9,188.0,11.4,2.3,2.4,1.733,,17.6,우수,100.0,100.0
605,2023-03-27 04:00:00,장계,11.7,7.8,188.0,11.3,2.9,2.3,1.5619999999999998,,17.9,우수,100.0,100.0
606,2023-03-27 05:00:00,장계,11.4,7.8,184.0,11.8,2.6,2.3,1.628,,17.9,우수,100.0,100.0
607,2023-03-27 06:00:00,장계,11.5,7.6,188.0,11.1,2.2,2.3,1.711,,17.8,우수,100.0,100.0
608,2023-03-27 07:00:00,장계,11.5,7.7,188.0,11.2,2.2,2.2,1.681,,17.5,우수,100.0,100.0
609,2023-03-27 08:00:00,장계,11.7,7.7,188.0,11.2,2.3,2.3,1.518,,17.2,우수,100.0,100.0
610,2023-03-27 09:00:00,장계,11.9,7.7,182.0,11.2,2.5,2.3,1.6269999999999998,,16.5,우수,100.0,100.0
611,2023-03-27 10:00:00,장계,12.4,7.6,188.0,11.0,2.2,2.4,1.676,,16.1,우수,100.0,100.0
612,2023-03-27 11:00:00,장계,12.5,7.7,188.0,11.3,2.3,2.3,1.63,,17.0,우수,100.0,100.0
613,2023-03-27 12:00:00,장계,12.6,7.7,188.0,11.3,2.3,2.3,1.664,,17.6,우수,100.0,100.0
614,2023-03-27 13:00:00,장계,13.0,7.8,188.0,11.3,2.3,2.3,1.622,,17.9,우수,100.0,100.0
615,2023-03-27 14:00:00,장계,,,,,,,,,,,,
616,2023-03-27 15:00:00,장계,,,,,,,,,,,,
617,2023-03-27 16:00:00,장계,,,,,,,,,,,,
618,2023-03-27 17:00:00,장계,,,,,,,,,,,,
619,2023-03-27 18:00:00,장계,13.5,8.0,188.0,11.1,1.7,2.3,1.67,,17.0,우수,100.0,100.0
620,2023-03-27 19:00:00,장계,13.3,8.0,188.0,11.1,1.8,2.3,1.595,,15.6,우수,100.0,100.0
621,2023-03-27 20:00:00,장계,12.9,7.9,182.0,10.9,1.8,2.3,1.5759999999999998,,14.5,우수,100.0,100.0
622,2023-03-27 21:00:00,장계,13.1,7.9,188.0,11.0,1.8,2.4,1.611,,14.4,우수,100.0,100.0
623,2023-03-27 22:00:00,장계,12.9,7.9,188.0,11.0,1.9,2.3,1.589,,16.3,우수,100.0,100.0
624,2023-03-27 23:00:00,장계,12.8,7.9,188.0,11.0,1.8,2.3,1.556,,16.1,우수,100.0,100.0
625,2023-03-28 00:00:00,장계,12.5,7.9,183.0,10.8,1.8,2.3,1.598,,16.5,우수,100.0,100.0
626,2023-03-28 01:00:00,장계,12.5,7.9,188.0,10.9,1.8,2.4,1.663,,15.8,우수,100.0,100.0
627,2023-03-28 02:00:00,장계,12.4,7.8,188.0,10.9,1.8,2.4,1.472,,14.6,우수,100.0,100.0
628,2023-03-28 03:00:00,장계,12.3,7.8,188.0,10.9,1.8,2.3,1.649,,13.6,우수,100.0,100.0
629,2023-03-28 04:00:00,장계,11.9,7.7,183.0,11.3,2.2,2.3,1.6909999999999998,,14.3,우수,100.0,100.0
630,2023-03-28 05:00:00,장계,12.0,7.8,188.0,10.9,2.1,2.3,1.584,,15.8,우수,100.0,100.0
631,2023-03-28 06:00:00,장계,11.9,7.8,188.0,11.0,2.0,2.3,1.598,,14.8,우수,100.0,100.0
632,2023-03-28 07:00:00,장계,11.9,7.8,188.0,11.0,2.2,2.3,1.53,0.04,13.9,우수,100.0,100.0
633,2023-03-28 08:00:00,장계,11.9,7.8,184.0,10.8,2.2,2.3,1.492,0.039,12.9,우수,100.0,100.0
634,2023-03-28 09:00:00,장계,12.4,7.8,188.0,11.1,2.3,2.3,1.6230000000000002,0.04,12.5,우수,100.0,100.0
635,2023-03-28 10:00:00,장계,12.8,7.8,188.0,11.1,2.1,2.3,1.683,0.041,12.3,우수,100.0,100.0
636,2023-03-28 11:00:00,장계,,,,,,,1.525,0.041,12.0,,100.0,100.0
637,2023-03-28 12:00:00,장계,,,,,,,1.685,,11.7,,100.0,100.0
638,2023-03-28 13:00:00,장계,,,,,,,1.736,,11.2,,100.0,100.0
639,2023-03-28 14:00:00,장계,,,,,,,1.52,,14.4,,100.0,100.0
640,2023-03-28 15:00:00,장계,,,,,,,1.5719999999999998,,17.4,,100.0,100.0
641,2023-03-28 16:00:00,장계,,,,,,,1.65,,14.8,,100.0,100.0
642,2023-03-28 17:00:00,장계,,,,,,,1.664,,13.5,,100.0,100.0
643,2023-03-28 18:00:00,장계,,,,,,,1.646,,13.2,,100.0,100.0
644,2023-03-28 19:00:00,장계,,,,,,,1.692,,12.3,,100.0,100.0
645,2023-03-28 20:00:00,장계,,,,,,,1.6469999999999998,,11.6,,100.0,100.0
646,2023-03-28 21:00:00,장계,,,,,,,1.5759999999999998,,10.8,,100.0,100.0
647,2023-03-28 22:00:00,장계,,,,,,,1.527,,10.2,,,
648,2023-03-28 23:00:00,장계,,,,,,,1.545,,9.5,,,
649,2023-03-29 00:00:00,장계,,,,,,,1.581,,8.9,,,
650,2023-03-29 01:00:00,장계,,,,,,,1.535,,8.5,,,
651,2023-03-29 02:00:00,장계,,,,,,,1.645,,8.0,,,
652,2023-03-29 03:00:00,장계,,,,,,,1.5659999999999998,,7.6,,,
653,2023-03-29 04:00:00,장계,,,,,,,1.521,,7.1,,,
654,2023-03-29 05:00:00,장계,,,,,,,1.477,,6.8,,,
655,2023-03-29 06:00:00,장계,,,,,,,1.5419999999999998,,6.3,,,
656,2023-03-29 07:00:00,장계,,,,,,,1.68,,6.1,,,
657,2023-03-29 08:00:00,장계,,,,,,,1.607,0.006,5.8,,,
658,2023-03-29 09:00:00,장계,,,,,,,1.625,0.007,5.6,,,
659,2023-03-29 10:00:00,장계,,,,,,,1.588,0.007,7.2,,,
660,2023-03-29 11:00:00,장계,13.9,8.0,186.0,11.6,2.0,,1.582,0.007,12.2,우수,100.0,100.0
661,2023-03-29 12:00:00,장계,13.6,8.1,180.0,12.2,2.3,,1.668,0.008,17.4,우수,100.0,100.0
662,2023-03-29 13:00:00,장계,14.7,8.1,186.0,11.6,2.0,,1.472,0.009,,우수,100.0,100.0
663,2023-03-29 14:00:00,장계,15.5,8.1,187.0,12.0,1.8,,1.315,0.009,,우수,91.62,91.62
664,2023-03-29 15:00:00,장계,15.9,8.1,188.0,11.7,2.2,,1.262,0.008,14.8,우수,91.36,91.36
665,2023-03-29 16:00:00,장계,15.1,8.1,183.0,11.5,2.1,2.3,1.58,0.009,16.2,우수,92.05,92.05
666,2023-03-29 17:00:00,장계,15.2,8.2,188.0,11.8,2.0,2.4,1.5590000000000002,0.01,18.7,우수,91.79,91.79
667,2023-03-29 18:00:00,장계,15.1,8.2,188.0,11.8,2.1,2.3,1.5630000000000002,0.01,18.8,우수,91.56,91.56
668,2023-03-29 19:00:00,장계,15.1,8.1,183.0,11.5,1.8,2.2,1.513,0.01,17.0,우수,91.36,91.36
669,2023-03-29 20:00:00,장계,15.1,8.1,189.0,11.4,1.7,2.2,1.564,0.009,16.6,우수,91.15,91.15
670,2023-03-29 21:00:00,장계,14.7,8.1,189.0,11.5,1.8,2.2,1.56,0.009,16.9,우수,91.36,91.36
671,2023-03-29 22:00:00,장계,14.3,8.1,188.0,11.7,1.8,2.2,1.67,0.011,17.3,우수,91.53,91.53
672,2023-03-29 23:00:00,장계,13.9,8.1,183.0,11.6,1.9,2.2,1.54,0.012,17.3,우수,91.55,91.55
673,2023-03-30 00:00:00,장계,14.0,8.0,187.0,11.4,1.8,2.2,1.594,0.013,17.3,우수,91.57,91.57
674,2023-03-30 01:00:00,장계,13.9,8.0,187.0,11.5,1.9,2.2,1.568,0.012,17.5,우수,91.6,91.6
675,2023-03-30 02:00:00,장계,13.7,8.0,188.0,11.5,1.9,2.1,1.528,0.011,17.7,우수,91.91,91.91
676,2023-03-30 03:00:00,장계,13.2,8.0,183.0,11.4,2.0,2.1,1.366,0.013,17.9,우수,92.18,92.18
677,2023-03-30 04:00:00,장계,13.4,7.9,188.0,11.5,1.9,2.1,1.543,0.013,18.1,우수,92.39,92.39
678,2023-03-30 05:00:00,장계,13.3,8.0,187.0,11.5,1.9,2.1,1.523,0.011,18.5,우수,92.56,92.56
679,2023-03-30 06:00:00,장계,13.2,7.9,186.0,11.5,2.0,2.1,1.46,0.009,18.6,우수,92.68,92.68
680,2023-03-30 07:00:00,장계,13.1,8.0,184.0,11.4,2.1,2.1,1.499,0.009,18.6,우수,92.76,92.76
681,2023-03-30 08:00:00,장계,13.4,8.0,188.0,11.6,1.9,2.1,1.565,0.009,17.8,우수,100.0,100.0
682,2023-03-30 09:00:00,장계,13.8,8.0,186.0,11.6,2.0,2.1,1.6130000000000002,0.01,15.0,우수,100.0,100.0
683,2023-03-30 10:00:00,장계,14.5,8.0,186.0,11.6,1.8,2.2,1.5319999999999998,0.011,11.9,우수,100.0,100.0
684,2023-03-30 11:00:00,장계,14.6,8.0,181.0,11.4,2.0,2.2,1.518,0.011,11.2,우수,100.0,100.0
685,2023-03-30 12:00:00,장계,14.9,8.1,186.0,11.7,2.3,2.1,1.5630000000000002,0.012,12.6,우수,100.0,100.0
686,2023-03-30 13:00:00,장계,15.4,8.1,186.0,11.6,1.9,2.1,1.5619999999999998,0.013,11.7,우수,92.76,92.76
687,2023-03-30 14:00:00,장계,15.9,8.2,187.0,11.8,2.3,2.1,1.507,0.014,12.8,우수,92.68,92.68
688,2023-03-30 15:00:00,장계,16.0,8.1,182.0,11.5,2.5,2.1,1.518,0.015,13.6,우수,92.56,92.56
689,2023-03-30 16:00:00,장계,16.1,8.1,188.0,11.6,2.1,2.1,1.533,0.016,14.4,우수,92.39,92.39
690,2023-03-30 17:00:00,장계,16.0,8.1,188.0,11.5,2.0,2.2,1.564,0.016,16.2,우수,92.18,92.18
691,2023-03-30 18:00:00,장계,15.8,8.1,188.0,11.6,1.8,2.1,1.505,0.015,16.3,우수,91.93,91.93
692,2023-03-30 19:00:00,장계,15.3,8.1,183.0,11.4,1.8,2.2,1.518,0.015,15.8,우수,91.65,91.65
693,2023-03-30 20:00:00,장계,15.2,8.1,187.0,11.7,1.8,2.1,1.557,0.015,15.9,우수,91.33,91.33
694,2023-03-30 21:00:00,장계,15.0,8.1,188.0,11.7,1.8,2.2,1.581,0.015,15.9,우수,91.33,91.33
695,2023-03-30 22:00:00,장계,14.5,8.1,183.0,12.2,1.7,2.1,1.543,0.014,16.3,우수,91.33,91.33
696,2023-03-30 23:00:00,장계,14.6,8.1,187.0,11.6,1.7,2.1,1.5530000000000002,0.013,16.4,우수,91.33,91.33
697,2023-03-31 00:00:00,장계,14.5,8.1,187.0,11.7,1.7,2.1,1.519,0.013,16.2,우수,91.33,91.33
698,2023-03-31 01:00:00,장계,14.4,8.1,187.0,11.7,1.7,2.0,1.508,0.012,16.4,우수,91.65,91.65
699,2023-03-31 02:00:00,장계,14.0,8.1,183.0,12.2,1.7,2.0,1.604,0.013,16.5,우수,91.93,91.93
700,2023-03-31 03:00:00,장계,14.0,8.0,186.0,11.5,1.6,2.1,1.62,0.013,16.7,우수,92.18,92.18
701,2023-03-31 04:00:00,장계,13.9,8.0,186.0,11.6,1.8,2.1,1.626,0.013,16.6,우수,92.39,92.39
702,2023-03-31 05:00:00,장계,13.9,8.0,187.0,11.4,1.8,2.1,1.511,0.012,16.2,우수,92.56,92.56
703,2023-03-31 06:00:00,장계,13.5,7.9,182.0,11.3,2.0,2.1,1.53,0.011,16.2,우수,92.68,92.68
704,2023-03-31 07:00:00,장계,13.7,7.9,187.0,11.3,1.9,2.1,1.465,0.01,16.2,우수,92.76,92.76
705,2023-03-31 08:00:00,장계,13.9,8.0,187.0,11.5,1.9,2.0,1.556,0.009,15.7,우수,100.0,100.0
706,2023-03-31 09:00:00,장계,14.3,8.0,186.0,11.6,1.8,2.0,1.47,0.009,14.2,우수,100.0,100.0
707,2023-03-31 10:00:00,장계,14.5,8.0,182.0,11.4,1.9,2.1,1.509,0.011,13.4,우수,100.0,100.0
708,2023-03-31 11:00:00,장계,15.2,8.1,186.0,11.7,2.0,2.0,1.6030000000000002,0.014,13.0,우수,92.76,92.76
709,2023-03-31 12:00:00,장계,15.7,8.2,186.0,11.7,1.8,2.0,1.648,0.017,11.4,우수,92.68,92.68
710,2023-03-31 13:00:00,장계,16.2,8.2,186.0,11.7,1.9,2.1,1.5630000000000002,0.018,11.0,우수,92.56,92.56
711,2023-03-31 14:00:00,장계,16.3,8.1,182.0,11.5,2.5,2.1,1.569,0.018,11.5,우수,92.39,92.39
712,2023-03-31 15:00:00,장계,16.5,8.2,187.0,11.8,2.2,2.2,1.523,0.019,12.5,우수,92.18,92.18
713,2023-03-31 16:00:00,장계,16.3,8.2,187.0,11.9,2.2,2.1,1.626,0.019,14.8,우수,91.93,91.93
714,2023-03-31 17:00:00,장계,16.2,8.2,187.0,11.9,2.1,2.2,1.584,0.019,16.1,우수,91.63,91.63
715,2023-03-31 18:00:00,장계,15.7,8.2,181.0,11.7,2.1,2.1,1.5419999999999998,0.019,16.4,우수,91.31,91.31
716,2023-03-31 19:00:00,장계,15.7,8.2,187.0,11.9,2.1,2.0,1.4369999999999998,0.019,15.8,우수,90.96,90.96
717,2023-03-31 20:00:00,장계,15.6,8.2,186.0,11.8,2.4,2.1,1.556,0.018,15.5,우수,90.59,90.59
718,2023-03-31 21:00:00,장계,15.2,8.1,186.0,11.8,2.2,2.0,1.554,0.018,15.5,우수,90.19,90.19
719,2023-03-31 22:00:00,장계,15.3,8.1,182.0,12.0,1.8,2.0,1.533,0.017,15.5,우수,89.78,89.78
720,2023-03-31 23:00:00,장계,15.3,8.2,187.0,11.7,1.8,2.1,1.513,0.016,15.3,우수,89.78,89.78
721,2023-04-01 00:00:00,장계,15.1,8.1,187.0,11.7,1.8,2.1,1.597,0.016,15.5,우수,100.0,100.0
722,2023-04-01 01:00:00,장계,14.7,8.1,182.0,11.6,2.0,2.1,1.481,0.016,15.3,우수,100.0,100.0
723,2023-04-01 02:00:00,장계,14.7,8.0,186.0,11.4,1.9,2.0,1.55,0.016,15.3,우수,100.0,100.0
724,2023-04-01 03:00:00,장계,14.6,8.0,186.0,11.6,1.9,2.0,1.515,0.015,15.1,우수,100.0,100.0
725,2023-04-01 04:00:00,장계,14.5,8.0,187.0,11.6,1.9,2.1,1.466,0.014,15.4,우수,100.0,100.0
726,2023-04-01 05:00:00,장계,14.1,8.1,181.0,11.5,2.0,2.0,1.49,0.014,15.4,우수,100.0,100.0
727,2023-04-01 06:00:00,장계,14.2,7.9,187.0,11.4,1.8,2.0,1.3869999999999998,0.014,15.4,우수,100.0,100.0
728,2023-04-01 07:00:00,장계,14.1,8.0,187.0,11.5,1.8,2.0,1.4509999999999998,0.013,15.2,우수,100.0,100.0
729,2023-04-01 08:00:00,장계,14.3,8.0,187.0,11.6,1.9,2.0,1.538,0.013,14.9,우수,100.0,100.0
730,2023-04-01 09:00:00,장계,14.6,8.0,182.0,11.4,1.9,2.1,1.526,0.014,12.4,우수,100.0,100.0
731,2023-04-01 10:00:00,장계,15.6,8.1,187.0,11.7,1.8,2.1,1.456,0.014,11.5,우수,100.0,100.0
732,2023-04-01 11:00:00,장계,16.3,8.1,187.0,11.7,1.6,2.1,1.612,0.015,9.8,우수,100.0,100.0
733,2023-04-01 12:00:00,장계,16.3,8.2,187.0,11.9,1.8,2.0,1.6,0.016,10.6,우수,100.0,100.0
734,2023-04-01 13:00:00,장계,16.2,8.2,182.0,12.4,1.9,2.0,1.395,0.017,11.4,우수,100.0,100.0
