no,m_date,loc,temp,ph,ec,do,M73,toc,clola-a,g_rtwqi,rtwqi,rtwqi_n
753,2023-04-02 08:00:00,경안천,15.5,8.2,495.0,11.6,5.3,3.2,58.0,보통,60.95,60.95
754,2023-04-02 09:00:00,경안천,15.5,8.3,495.0,12.0,5.3,3.2,57.1,보통,61.54,61.54
755,2023-04-02 10:00:00,경안천,16.0,8.3,496.0,11.8,5.4,3.3,47.5,보통,62.0,62.0
756,2023-04-02 11:00:00,경안천,16.6,8.4,497.0,11.9,5.7,3.3,46.3,보통,62.45,62.45
757,2023-04-02 12:00:00,경안천,17.0,8.5,497.0,12.2,5.8,3.4,48.1,보통,62.89,62.89
758,2023-04-02 13:00:00,경안천,17.5,8.6,495.0,12.6,5.8,3.5,51.1,보통,62.89,62.89
759,2023-04-02 14:00:00,경안천,18.1,8.7,495.0,13.0,6.0,3.5,49.9,보통,62.45,62.45
760,2023-04-02 15:00:00,경안천,18.7,8.8,495.0,13.4,6.0,3.6,56.4,보통,61.89,61.89
761,2023-04-02 16:00:00,경안천,18.9,8.9,495.0,14.1,6.3,3.5,69.5,보통,61.42,61.42
762,2023-04-02 17:00:00,경안천,19.0,8.9,494.0,14.4,6.3,3.5,79.5,보통,60.84,60.84
763,2023-04-02 18:00:00,경안천,18.9,8.9,494.0,14.1,6.6,3.5,81.7,보통,60.36,60.36
764,2023-04-02 19:00:00,경안천,18.6,8.9,494.0,13.9,6.7,3.5,79.1,보통,59.86,59.86
765,2023-04-02 20:00:00,경안천,18.3,8.9,494.0,13.8,6.8,3.3,76.1,보통,59.26,59.26
766,2023-04-02 21:00:00,경안천,18.0,8.9,494.0,13.7,7.1,3.4,75.8,보통,58.75,58.75
767,2023-04-02 22:00:00,경안천,17.9,8.8,495.0,13.3,7.3,3.3,69.9,보통,58.23,58.23
768,2023-04-02 23:00:00,경안천,17.8,8.7,495.0,12.8,7.2,3.2,66.5,보통,57.7,57.7
769,2023-04-03 00:00:00,경안천,17.7,8.7,495.0,12.7,7.6,3.2,66.1,보통,57.16,57.16
770,2023-04-03 01:00:00,경안천,17.5,8.7,495.0,12.6,7.8,3.2,66.5,보통,57.16,57.16
771,2023-04-03 02:00:00,경안천,17.3,8.7,494.0,12.6,8.0,3.2,67.1,보통,57.27,57.27
772,2023-04-03 03:00:00,경안천,,,,,,,,,,
773,2023-04-03 04:00:00,경안천,17.0,8.6,495.0,12.2,8.9,3.2,64.3,보통,57.85,57.85
774,2023-04-03 05:00:00,경안천,16.7,8.5,496.0,11.7,9.8,3.0,61.4,보통,59.1,59.1
775,2023-04-03 06:00:00,경안천,16.4,8.4,496.0,11.2,8.0,3.0,60.0,보통,60.2,60.2
776,2023-04-03 07:00:00,경안천,16.2,8.3,496.0,10.9,8.4,3.0,57.7,보통,61.37,61.37
777,2023-04-03 08:00:00,경안천,16.0,8.2,497.0,10.7,8.3,3.0,56.5,보통,62.37,62.37
778,2023-04-03 09:00:00,경안천,15.8,8.2,497.0,10.7,9.2,3.0,58.6,보통,63.32,63.32
779,2023-04-03 10:00:00,경안천,15.8,8.3,497.0,10.9,9.2,3.0,58.5,보통,64.33,64.33
780,2023-04-03 11:00:00,경안천,16.2,8.4,496.0,11.6,8.3,3.1,55.0,보통,64.74,64.74
781,2023-04-03 12:00:00,경안천,16.8,8.6,495.0,12.1,9.3,3.1,55.0,보통,65.15,65.15
782,2023-04-03 13:00:00,경안천,17.7,8.7,497.0,13.0,8.9,3.2,49.4,보통,65.15,65.15
783,2023-04-03 14:00:00,경안천,17.9,8.7,497.0,13.0,9.1,3.2,53.2,보통,65.15,65.15
784,2023-04-03 15:00:00,경안천,18.4,8.8,497.0,13.6,9.4,3.3,56.3,보통,64.52,64.52
785,2023-04-03 16:00:00,경안천,,,,,,,,,,
786,2023-04-03 17:00:00,경안천,18.9,9.0,496.0,14.7,10.0,3.4,81.4,보통,63.77,63.77
787,2023-04-03 18:00:00,경안천,18.8,9.1,496.0,14.8,9.8,3.3,86.0,보통,54.47,54.47
788,2023-04-03 19:00:00,경안천,18.8,9.1,496.0,14.5,11.7,3.4,81.9,보통,44.64,44.64
789,2023-04-03 20:00:00,경안천,18.7,9.0,496.0,14.3,11.0,3.3,79.1,보통,43.35,43.35
790,2023-04-03 21:00:00,경안천,18.6,9.0,496.0,14.1,10.2,3.2,77.7,보통,42.04,42.04
791,2023-04-03 22:00:00,경안천,18.4,9.0,496.0,13.7,10.7,3.2,73.2,보통,40.58,40.58
792,2023-04-03 23:00:00,경안천,18.0,8.8,495.0,12.9,10.9,3.2,69.3,보통,39.61,39.61
793,2023-04-04 00:00:00,경안천,17.8,8.8,495.0,12.4,11.8,3.1,66.9,보통,38.6,38.6
794,2023-04-04 01:00:00,경안천,17.6,8.7,496.0,12.2,11.1,3.1,66.0,보통,38.6,38.6
795,2023-04-04 02:00:00,경안천,17.4,8.7,495.0,12.0,10.6,3.1,65.4,보통,38.6,38.6
796,2023-04-04 03:00:00,경안천,17.2,8.6,495.0,11.7,9.9,3.1,63.8,보통,39.11,39.11
797,2023-04-04 04:00:00,경안천,17.0,8.6,494.0,11.4,11.0,3.0,63.0,보통,39.86,39.86
798,2023-04-04 05:00:00,경안천,16.9,8.5,496.0,11.4,12.6,2.9,62.5,보통,40.3,40.3
799,2023-04-04 06:00:00,경안천,16.7,8.4,496.0,11.1,13.0,3.0,60.9,보통,41.17,41.17
800,2023-04-04 07:00:00,경안천,16.6,8.4,497.0,10.8,13.5,3.0,61.0,보통,50.26,50.26
801,2023-04-04 08:00:00,경안천,16.5,8.4,496.0,10.8,11.3,3.0,63.1,보통,51.17,51.17
802,2023-04-04 09:00:00,경안천,16.5,8.4,495.0,11.0,14.5,3.1,65.2,보통,51.61,51.61
803,2023-04-04 10:00:00,경안천,16.5,8.4,495.0,11.3,16.9,3.1,66.7,보통,51.95,51.95
804,2023-04-04 11:00:00,경안천,17.0,8.6,494.0,12.5,,3.1,66.5,보통,52.19,52.19
805,2023-04-04 12:00:00,경안천,,,,,,,,,,
806,2023-04-04 13:00:00,경안천,,,,,,,,,,
807,2023-04-04 14:00:00,경안천,,,,,,,,,,
808,2023-04-04 15:00:00,경안천,,,,,,,,,,
809,2023-04-04 16:00:00,경안천,,,,,,,,,,
810,2023-04-04 17:00:00,경안천,18.0,9.1,498.0,14.8,6.5,,107.3,양호,43.56,43.56
811,2023-04-04 18:00:00,경안천,18.0,9.1,496.0,14.0,6.6,,116.8,양호,42.54,42.54
812,2023-04-04 19:00:00,경안천,17.9,9.1,498.0,13.8,6.5,,109.0,양호,41.4,41.4
813,2023-04-04 20:00:00,경안천,17.7,9.0,498.0,13.6,6.6,,99.4,양호,40.89,40.89
814,2023-04-04 21:00:00,경안천,17.6,9.0,498.0,13.1,6.6,,95.1,양호,41.28,41.28
815,2023-04-04 22:00:00,경안천,17.4,8.9,497.0,12.8,6.9,,90.4,양호,49.41,49.41
816,2023-04-04 23:00:00,경안천,17.3,8.9,497.0,12.8,7.6,3.3,89.4,보통,49.98,49.98
817,2023-04-05 00:00:00,경안천,17.2,8.9,496.0,12.5,7.5,3.3,87.7,보통,49.98,49.98
818,2023-04-05 01:00:00,경안천,17.1,8.9,495.0,12.4,7.3,3.2,85.9,보통,50.76,50.76
819,2023-04-05 02:00:00,경안천,17.0,8.8,495.0,12.1,7.1,3.3,84.4,보통,51.28,51.28
820,2023-04-05 03:00:00,경안천,17.0,8.8,495.0,11.5,6.1,3.2,82.5,보통,51.78,51.78
821,2023-04-05 04:00:00,경안천,16.8,8.6,496.0,10.9,5.9,3.3,78.4,보통,52.11,52.11
822,2023-04-05 05:00:00,경안천,16.7,8.4,496.0,10.0,5.9,3.3,74.5,보통,52.85,52.85
823,2023-04-05 06:00:00,경안천,16.5,8.3,496.0,9.6,5.7,3.3,71.9,보통,53.45,53.45
824,2023-04-05 07:00:00,경안천,16.4,8.2,495.0,9.4,5.5,3.3,69.1,보통,61.83,61.83
825,2023-04-05 08:00:00,경안천,16.2,8.1,495.0,9.1,5.7,3.3,65.7,보통,62.0,62.0
826,2023-04-05 09:00:00,경안천,16.2,8.0,494.0,9.1,5.9,3.3,68.0,보통,62.17,62.17
827,2023-04-05 10:00:00,경안천,,,,,,,,,,
828,2023-04-05 11:00:00,경안천,,,,,,,,,,
829,2023-04-05 12:00:00,경안천,,,,,,,,,,
830,2023-04-05 13:00:00,경안천,,,,,,,,,,
831,2023-04-05 14:00:00,경안천,15.3,7.3,484.0,7.8,9.7,,70.2,양호,62.98,62.98
832,2023-04-05 15:00:00,경안천,15.3,7.4,473.0,8.3,11.4,,77.8,양호,54.88,54.88
833,2023-04-05 16:00:00,경안천,15.3,7.4,459.0,8.5,12.9,,76.0,양호,54.58,54.58
834,2023-04-05 17:00:00,경안천,15.3,7.4,448.0,8.3,14.2,,68.2,양호,54.37,54.37
835,2023-04-05 18:00:00,경안천,15.3,7.3,436.0,7.9,16.4,,61.0,양호,53.31,53.31
836,2023-04-05 19:00:00,경안천,15.3,7.3,425.0,7.6,18.6,,53.4,양호,52.24,52.24
837,2023-04-05 20:00:00,경안천,15.2,7.3,419.0,7.6,20.8,3.7,48.9,양호,50.48,50.48
838,2023-04-05 21:00:00,경안천,15.0,7.2,416.0,7.7,22.2,3.7,46.7,양호,48.72,48.72
839,2023-04-05 22:00:00,경안천,14.9,7.2,419.0,7.7,21.1,3.6,46.4,양호,48.01,48.01
840,2023-04-05 23:00:00,경안천,14.8,7.2,424.0,7.7,19.3,3.5,45.6,보통,47.52,47.52
841,2023-04-06 00:00:00,경안천,14.7,7.2,430.0,7.7,16.9,3.5,43.4,보통,47.22,47.22
842,2023-04-06 01:00:00,경안천,14.5,7.2,437.0,7.6,14.5,3.4,40.0,보통,46.89,46.89
843,2023-04-06 02:00:00,경안천,14.4,7.2,441.0,7.6,13.1,3.4,37.3,보통,46.12,46.12
844,2023-04-06 03:00:00,경안천,14.3,7.2,446.0,7.6,12.2,3.4,34.2,보통,45.44,45.44
845,2023-04-06 04:00:00,경안천,14.2,7.2,448.0,7.6,11.7,3.4,32.4,보통,44.67,44.67
846,2023-04-06 05:00:00,경안천,14.1,7.1,450.0,7.6,11.0,3.3,30.9,보통,44.0,44.0
847,2023-04-06 06:00:00,경안천,14.0,7.1,450.0,7.6,10.6,3.3,29.7,보통,43.9,43.9
848,2023-04-06 07:00:00,경안천,13.9,7.1,449.0,7.7,10.3,3.2,28.6,보통,43.79,43.79
849,2023-04-06 08:00:00,경안천,13.8,7.1,448.0,7.7,9.9,3.2,29.9,보통,44.51,44.51
850,2023-04-06 09:00:00,경안천,13.7,7.1,446.0,7.8,9.9,3.2,30.2,보통,45.13,45.13
851,2023-04-06 10:00:00,경안천,13.7,7.1,443.0,7.9,9.8,3.1,30.6,보통,45.83,45.83
852,2023-04-06 11:00:00,경안천,13.6,7.1,440.0,8.0,9.9,3.1,31.6,보통,46.44,46.44
853,2023-04-06 12:00:00,경안천,13.6,7.1,436.0,8.2,9.6,3.1,32.4,보통,47.05,47.05
854,2023-04-06 13:00:00,경안천,13.5,7.1,433.0,8.3,9.3,3.1,32.3,보통,48.16,48.16
855,2023-04-06 14:00:00,경안천,13.5,7.2,428.0,8.6,9.1,3.1,32.2,보통,49.24,49.24
856,2023-04-06 15:00:00,경안천,13.5,7.2,425.0,8.7,9.5,3.0,32.1,보통,50.77,50.77
857,2023-04-06 16:00:00,경안천,13.5,7.2,421.0,8.9,9.4,3.0,30.6,보통,52.14,52.14
858,2023-04-06 17:00:00,경안천,13.4,7.2,418.0,9.0,9.4,2.9,29.4,보통,53.51,53.51
859,2023-04-06 18:00:00,경안천,13.4,7.2,415.0,9.0,9.4,2.9,28.4,보통,54.8,54.8
860,2023-04-06 19:00:00,경안천,13.4,7.2,413.0,9.0,9.2,3.0,27.7,보통,64.0,64.0
861,2023-04-06 20:00:00,경안천,13.3,7.2,412.0,8.9,9.2,,,양호,64.7,64.7
862,2023-04-06 21:00:00,경안천,,,,,,,,,,
863,2023-04-06 22:00:00,경안천,,,,,,,,,,
864,2023-04-06 23:00:00,경안천,13.1,7.1,406.0,8.7,9.0,2.8,25.4,양호,66.74,66.74
865,2023-04-07 00:00:00,경안천,13.0,7.1,404.0,8.6,8.8,2.8,23.7,양호,75.64,75.64
866,2023-04-07 01:00:00,경안천,12.9,7.1,404.0,8.5,9.2,2.7,22.7,양호,76.26,76.26
867,2023-04-07 02:00:00,경안천,12.8,7.1,404.0,8.4,9.3,2.6,21.6,양호,76.26,76.26
868,2023-04-07 03:00:00,경안천,12.7,7.1,404.0,8.4,8.8,2.7,20.4,양호,75.8,75.8
869,2023-04-07 04:00:00,경안천,12.6,7.1,405.0,8.3,8.8,2.6,19.7,양호,75.31,75.31
870,2023-04-07 05:00:00,경안천,12.4,7.1,405.0,8.2,8.7,2.6,19.2,양호,74.79,74.79
871,2023-04-07 06:00:00,경안천,12.3,7.1,405.0,8.2,8.5,2.5,18.7,양호,74.25,74.25
872,2023-04-07 07:00:00,경안천,12.3,7.1,405.0,8.1,8.5,2.6,19.0,양호,73.68,73.68
873,2023-04-07 08:00:00,경안천,12.1,7.1,406.0,8.2,7.8,2.6,18.6,양호,73.39,73.39
874,2023-04-07 09:00:00,경안천,12.1,7.1,407.0,8.3,7.3,2.6,15.8,양호,73.22,73.22
875,2023-04-07 10:00:00,경안천,,,,,,,,,,
876,2023-04-07 11:00:00,경안천,,,,,,,,,,
877,2023-04-07 12:00:00,경안천,,,,,,,,,,
878,2023-04-07 13:00:00,경안천,,,,,,,,,,
879,2023-04-07 14:00:00,경안천,,,,,,,,,,
880,2023-04-07 15:00:00,경안천,,,,,,,,,,
881,2023-04-07 16:00:00,경안천,,,,,,,,,,
882,2023-04-07 17:00:00,경안천,,,,,,,,,,
883,2023-04-07 18:00:00,경안천,,7.4,415.0,,,,16.8,,70.35,70.35
884,2023-04-07 19:00:00,경안천,,7.4,415.0,,,,17.2,,68.54,68.54
885,2023-04-07 20:00:00,경안천,14.3,7.4,415.0,10.7,6.1,2.7,17.3,양호,70.91,70.91
886,2023-04-07 21:00:00,경안천,14.2,7.4,416.0,10.6,6.4,2.7,17.5,양호,78.75,78.75
887,2023-04-07 22:00:00,경안천,14.1,7.4,416.0,10.4,6.4,2.6,17.4,우수,80.05,80.05
888,2023-04-07 23:00:00,경안천,14.1,7.4,416.0,10.2,6.5,2.6,17.3,우수,80.97,80.97
889,2023-04-08 00:00:00,경안천,14.0,7.4,416.0,10.0,6.6,2.6,17.3,우수,81.5,81.5
890,2023-04-08 01:00:00,경안천,13.9,7.4,416.0,9.9,6.6,2.6,17.1,우수,81.72,81.72
891,2023-04-08 02:00:00,경안천,13.8,7.3,416.0,9.5,6.7,2.6,16.5,우수,82.09,82.09
892,2023-04-08 03:00:00,경안천,13.7,7.3,417.0,9.2,6.8,2.6,16.1,우수,82.21,82.21
893,2023-04-08 04:00:00,경안천,13.5,7.2,418.0,8.8,7.5,2.5,16.3,우수,82.31,82.31
894,2023-04-08 05:00:00,경안천,13.2,7.2,419.0,8.6,7.7,2.5,16.1,우수,82.61,82.61
895,2023-04-08 06:00:00,경안천,12.8,7.2,419.0,8.5,7.3,2.5,15.0,양호,83.22,83.22
896,2023-04-08 07:00:00,경안천,12.4,7.2,420.0,8.4,7.0,2.5,14.5,양호,76.41,76.41
897,2023-04-08 08:00:00,경안천,12.1,7.1,421.0,8.4,6.7,2.4,14.8,양호,76.05,76.05
898,2023-04-08 09:00:00,경안천,11.9,7.1,422.0,8.5,6.2,2.4,11.9,양호,75.66,75.66
899,2023-04-08 10:00:00,경안천,11.9,7.1,422.0,8.7,5.5,2.5,10.7,양호,75.66,75.66
900,2023-04-08 11:00:00,경안천,12.0,7.2,424.0,9.0,5.4,2.4,10.0,양호,75.66,75.66
901,2023-04-08 12:00:00,경안천,12.2,7.2,426.0,9.3,5.4,2.4,10.1,양호,75.66,75.66
902,2023-04-08 13:00:00,경안천,12.6,7.2,427.0,9.7,5.3,2.5,9.9,양호,75.66,75.66
903,2023-04-08 14:00:00,경안천,13.1,7.3,429.0,10.2,5.0,2.5,9.7,양호,75.51,75.51
904,2023-04-08 15:00:00,경안천,13.6,7.3,431.0,10.5,4.7,2.5,9.6,양호,75.51,75.51
905,2023-04-08 16:00:00,경안천,14.0,7.3,432.0,10.8,4.5,2.6,10.6,양호,75.51,75.51
906,2023-04-08 17:00:00,경안천,14.2,7.4,433.0,11.1,4.5,2.6,12.1,양호,75.51,75.51
907,2023-04-08 18:00:00,경안천,14.3,7.5,435.0,11.3,4.7,2.6,13.4,양호,75.51,75.51
908,2023-04-08 19:00:00,경안천,14.2,7.5,435.0,11.3,5.4,2.6,13.9,양호,75.89,75.89
909,2023-04-08 20:00:00,경안천,14.2,7.5,436.0,11.3,5.8,2.6,15.0,양호,76.25,76.25
910,2023-04-08 21:00:00,경안천,14.1,7.5,438.0,11.2,5.9,2.6,14.9,양호,83.56,83.56
911,2023-04-08 22:00:00,경안천,14.1,7.5,437.0,11.2,5.5,2.5,14.4,양호,83.56,83.56
912,2023-04-08 23:00:00,경안천,14.1,7.5,437.0,11.0,6.7,2.5,15.6,양호,83.56,83.56
913,2023-04-09 00:00:00,경안천,14.0,7.5,438.0,10.8,7.8,2.4,17.6,양호,83.56,83.56
914,2023-04-09 01:00:00,경안천,13.9,7.5,437.0,10.6,7.9,2.4,17.9,양호,83.33,83.33
915,2023-04-09 02:00:00,경안천,13.8,7.4,438.0,10.4,7.8,2.4,18.2,양호,83.33,83.33
916,2023-04-09 03:00:00,경안천,13.7,7.4,438.0,10.3,6.8,2.3,17.4,양호,83.33,83.33
917,2023-04-09 04:00:00,경안천,13.7,7.4,438.0,10.0,6.2,2.3,15.8,양호,83.33,83.33
918,2023-04-09 05:00:00,경안천,13.6,7.4,439.0,9.5,7.1,2.3,16.5,양호,83.33,83.33
919,2023-04-09 06:00:00,경안천,13.5,7.3,439.0,9.1,8.2,2.2,16.6,양호,83.33,83.33
920,2023-04-09 07:00:00,경안천,13.2,7.3,439.0,8.8,8.1,2.2,16.3,양호,83.33,83.33
921,2023-04-09 08:00:00,경안천,12.9,7.2,439.0,8.7,8.0,2.2,15.7,양호,83.33,83.33
922,2023-04-09 09:00:00,경안천,12.7,7.2,440.0,8.6,6.7,2.3,13.1,양호,83.33,83.33
923,2023-04-09 10:00:00,경안천,12.9,7.2,440.0,8.8,5.4,2.3,11.0,양호,83.33,83.33
924,2023-04-09 11:00:00,경안천,13.5,7.2,440.0,9.0,4.8,2.3,8.9,양호,83.33,83.33
925,2023-04-09 12:00:00,경안천,13.6,7.2,440.0,9.3,4.5,2.3,8.6,양호,83.33,83.33
926,2023-04-09 13:00:00,경안천,14.0,7.2,441.0,9.8,4.6,2.4,8.5,양호,83.33,83.33
927,2023-04-09 14:00:00,경안천,14.4,7.3,442.0,10.3,4.7,2.4,9.0,양호,83.33,83.33
928,2023-04-09 15:00:00,경안천,14.5,7.3,441.0,10.5,4.6,2.5,10.7,양호,83.33,83.33
929,2023-04-09 16:00:00,경안천,14.8,7.4,441.0,11.0,4.6,2.4,12.9,양호,83.33,83.33
930,2023-04-09 17:00:00,경안천,15.1,7.5,442.0,11.4,4.6,2.5,14.8,양호,83.33,83.33
931,2023-04-09 18:00:00,경안천,15.1,7.5,442.0,11.6,4.7,2.5,15.4,양호,83.33,83.33
932,2023-04-09 19:00:00,경안천,14.9,7.5,442.0,11.6,4.8,2.4,15.5,양호,83.33,83.33
933,2023-04-09 20:00:00,경안천,14.9,7.5,442.0,11.5,5.1,2.4,15.7,양호,83.33,83.33
934,2023-04-09 21:00:00,경안천,14.7,7.5,442.0,11.4,5.7,2.4,15.9,양호,83.33,83.33
935,2023-04-09 22:00:00,경안천,14.6,7.5,442.0,11.3,6.4,2.3,16.3,양호,83.33,83.33
936,2023-04-09 23:00:00,경안천,14.6,7.5,443.0,11.3,6.7,2.2,17.0,양호,83.33,83.33
937,2023-04-10 00:00:00,경안천,14.5,7.5,443.0,11.2,7.1,2.3,17.5,양호,83.33,83.33
938,2023-04-10 01:00:00,경안천,14.5,7.5,444.0,11.0,7.8,2.2,18.3,양호,83.33,83.33
939,2023-04-10 02:00:00,경안천,14.5,7.5,444.0,10.9,7.3,2.2,18.0,양호,83.33,83.33
940,2023-04-10 03:00:00,경안천,14.4,7.5,443.0,10.6,6.9,2.2,18.0,양호,83.33,83.33
941,2023-04-10 04:00:00,경안천,14.4,7.5,443.0,10.3,7.0,2.2,17.9,양호,83.33,83.33
942,2023-04-10 05:00:00,경안천,14.4,7.4,442.0,10.1,7.5,2.1,18.1,양호,83.33,83.33
943,2023-04-10 06:00:00,경안천,14.3,7.4,442.0,9.8,8.3,2.2,17.9,양호,83.33,83.33
944,2023-04-10 07:00:00,경안천,14.3,7.4,443.0,9.4,9.7,2.1,19.2,양호,83.33,83.33
945,2023-04-10 08:00:00,경안천,14.1,7.3,442.0,9.0,11.1,2.1,19.6,양호,76.09,76.09
946,2023-04-10 09:00:00,경안천,13.9,7.3,442.0,8.9,10.5,2.1,18.0,양호,75.73,75.73
