no,m_date,loc,temp,ph,ec,do,toc,tn,tp,clola-a,g_rtwqi,rtwqi,rtwqi_n
436,2023-03-20 03:00:00,안동댐하류,5.7,7.4,170.0,12.4,2.3,1.5719999999999998,0.005,6.0,우수,100.0,100.0
437,2023-03-20 04:00:00,안동댐하류,5.6,7.4,170.0,12.3,2.3,1.266,0.005,6.0,우수,100.0,100.0
438,2023-03-20 05:00:00,안동댐하류,5.6,7.4,170.0,12.4,2.2,1.471,0.005,6.3,우수,100.0,100.0
439,2023-03-20 06:00:00,안동댐하류,5.5,7.4,170.0,12.4,2.2,1.534,0.005,6.4,우수,100.0,100.0
440,2023-03-20 07:00:00,안동댐하류,5.5,7.4,170.0,12.4,2.2,1.61,0.005,6.2,우수,100.0,100.0
441,2023-03-20 08:00:00,안동댐하류,5.6,7.4,170.0,12.4,2.2,1.419,0.005,5.6,우수,100.0,100.0
442,2023-03-20 09:00:00,안동댐하류,5.5,7.4,170.0,12.3,2.2,1.41,0.005,5.8,우수,100.0,100.0
443,2023-03-20 10:00:00,안동댐하류,5.9,7.4,170.0,12.5,2.2,1.4169999999999998,0.005,6.4,우수,100.0,100.0
444,2023-03-20 11:00:00,안동댐하류,6.0,7.4,170.0,12.5,2.3,1.432,0.005,6.6,우수,100.0,100.0
445,2023-03-20 12:00:00,안동댐하류,6.2,7.4,170.0,12.6,2.2,1.496,0.005,6.4,우수,100.0,100.0
446,2023-03-20 13:00:00,안동댐하류,6.2,7.4,170.0,12.6,2.2,1.533,0.005,6.8,우수,100.0,100.0
447,2023-03-20 14:00:00,안동댐하류,6.5,7.4,169.0,12.6,2.2,1.5319999999999998,0.005,6.7,우수,100.0,100.0
448,2023-03-20 15:00:00,안동댐하류,6.6,7.4,169.0,12.7,2.2,1.568,0.005,6.3,우수,100.0,100.0
449,2023-03-20 16:00:00,안동댐하류,6.3,7.4,170.0,12.6,2.2,1.5719999999999998,0.005,7.5,우수,100.0,100.0
450,2023-03-20 17:00:00,안동댐하류,6.1,7.4,170.0,12.6,2.2,1.459,0.005,7.8,우수,100.0,100.0
451,2023-03-20 18:00:00,안동댐하류,6.0,7.4,170.0,12.6,2.1,1.412,0.006,7.4,우수,100.0,100.0
452,2023-03-20 19:00:00,안동댐하류,6.0,7.4,170.0,12.6,2.2,1.497,0.006,7.3,우수,100.0,100.0
453,2023-03-20 20:00:00,안동댐하류,5.9,7.4,170.0,12.6,2.2,1.611,0.006,7.5,우수,100.0,100.0
454,2023-03-20 21:00:00,안동댐하류,6.0,7.4,170.0,12.6,2.2,1.541,0.005,7.5,우수,100.0,100.0
455,2023-03-20 22:00:00,안동댐하류,6.0,7.4,170.0,12.6,2.2,1.519,0.005,7.6,우수,100.0,100.0
456,2023-03-20 23:00:00,안동댐하류,6.0,7.4,170.0,12.6,2.2,1.574,0.006,7.3,우수,100.0,100.0
457,2023-03-21 00:00:00,안동댐하류,6.1,7.4,170.0,12.6,2.1,1.398,0.006,7.6,우수,100.0,100.0
458,2023-03-21 01:00:00,안동댐하류,6.1,7.4,170.0,12.6,2.1,1.433,0.005,7.3,우수,100.0,100.0
459,2023-03-21 02:00:00,안동댐하류,6.1,7.4,170.0,12.6,2.2,1.368,0.005,7.3,우수,100.0,100.0
460,2023-03-21 03:00:00,안동댐하류,6.1,7.4,170.0,12.6,2.2,1.5419999999999998,0.005,7.1,우수,100.0,100.0
461,2023-03-21 04:00:00,안동댐하류,6.1,7.4,170.0,12.7,2.2,1.777,0.005,7.2,우수,100.0,100.0
462,2023-03-21 05:00:00,안동댐하류,6.1,7.4,170.0,12.7,2.1,1.457,0.005,7.6,우수,100.0,100.0
463,2023-03-21 06:00:00,안동댐하류,6.1,7.4,170.0,12.7,2.1,1.449,0.005,7.2,우수,100.0,100.0
464,2023-03-21 07:00:00,안동댐하류,6.0,7.4,170.0,12.6,2.2,1.5,0.005,7.3,우수,100.0,100.0
465,2023-03-21 08:00:00,안동댐하류,6.1,7.4,170.0,12.7,2.2,1.5490000000000002,0.005,7.0,우수,100.0,100.0
466,2023-03-21 09:00:00,안동댐하류,5.9,7.4,170.0,12.5,2.1,1.3430000000000002,0.005,6.9,우수,100.0,100.0
467,2023-03-21 10:00:00,안동댐하류,6.0,7.4,170.0,12.5,2.2,1.388,0.005,6.6,우수,100.0,100.0
468,2023-03-21 11:00:00,안동댐하류,6.1,7.4,170.0,12.5,2.2,1.4680000000000002,0.005,6.8,우수,100.0,100.0
469,2023-03-21 12:00:00,안동댐하류,,,,,,,,,,,
470,2023-03-21 13:00:00,안동댐하류,6.4,7.4,169.0,11.9,2.1,1.536,0.005,6.6,우수,100.0,100.0
471,2023-03-21 14:00:00,안동댐하류,6.6,7.4,170.0,11.9,2.2,1.643,0.006,7.0,우수,100.0,100.0
472,2023-03-21 15:00:00,안동댐하류,6.8,7.4,169.0,12.0,2.2,1.731,0.006,6.5,우수,100.0,100.0
473,2023-03-21 16:00:00,안동댐하류,6.6,7.4,169.0,12.0,2.2,1.481,0.006,8.1,우수,100.0,100.0
474,2023-03-21 17:00:00,안동댐하류,6.4,7.4,169.0,12.0,2.2,1.595,0.006,8.5,우수,100.0,100.0
475,2023-03-21 18:00:00,안동댐하류,6.3,7.4,170.0,11.9,2.1,1.454,0.006,7.7,우수,100.0,100.0
476,2023-03-21 19:00:00,안동댐하류,6.3,7.4,170.0,11.9,2.2,1.515,0.005,7.8,우수,100.0,100.0
477,2023-03-21 20:00:00,안동댐하류,6.3,7.4,170.0,11.9,2.2,1.595,0.004,7.6,우수,100.0,100.0
478,2023-03-21 21:00:00,안동댐하류,6.3,7.4,170.0,11.9,2.2,1.598,0.005,7.7,우수,100.0,100.0
479,2023-03-21 22:00:00,안동댐하류,6.3,7.4,170.0,11.9,2.2,1.577,0.005,7.6,우수,100.0,100.0
480,2023-03-21 23:00:00,안동댐하류,6.4,7.4,170.0,11.9,2.2,1.569,0.005,7.6,우수,100.0,100.0
481,2023-03-22 00:00:00,안동댐하류,6.5,7.4,170.0,11.9,2.2,1.632,0.005,8.1,우수,100.0,100.0
482,2023-03-22 01:00:00,안동댐하류,6.4,7.4,170.0,11.9,2.2,1.436,0.005,8.1,우수,100.0,100.0
483,2023-03-22 02:00:00,안동댐하류,6.4,7.4,170.0,11.9,2.2,1.426,0.006,8.1,우수,100.0,100.0
484,2023-03-22 03:00:00,안동댐하류,6.3,7.4,170.0,11.9,2.2,1.515,0.006,7.6,우수,100.0,100.0
485,2023-03-22 04:00:00,안동댐하류,6.3,7.4,170.0,11.9,2.2,1.538,0.005,7.9,우수,100.0,100.0
486,2023-03-22 05:00:00,안동댐하류,6.3,7.4,170.0,11.9,2.1,1.558,0.005,7.9,우수,100.0,100.0
487,2023-03-22 06:00:00,안동댐하류,6.2,7.4,170.0,11.8,2.2,1.61,0.005,8.0,우수,100.0,100.0
488,2023-03-22 07:00:00,안동댐하류,6.2,7.4,170.0,11.8,2.2,1.574,0.005,7.9,우수,100.0,100.0
489,2023-03-22 08:00:00,안동댐하류,6.2,7.4,170.0,11.9,2.2,1.469,0.006,7.4,우수,100.0,100.0
490,2023-03-22 09:00:00,안동댐하류,6.3,7.4,170.0,11.8,2.2,1.421,0.006,7.6,우수,100.0,100.0
491,2023-03-22 10:00:00,안동댐하류,6.6,7.4,169.0,11.9,2.3,1.46,0.005,7.6,우수,100.0,100.0
492,2023-03-22 11:00:00,안동댐하류,6.6,7.4,169.0,11.9,2.3,1.503,0.005,8.1,우수,100.0,100.0
493,2023-03-22 12:00:00,안동댐하류,6.8,7.4,169.0,12.0,2.3,1.526,0.004,8.3,우수,100.0,100.0
494,2023-03-22 13:00:00,안동댐하류,7.0,7.5,169.0,12.0,2.4,1.5530000000000002,0.004,8.4,우수,100.0,100.0
495,2023-03-22 14:00:00,안동댐하류,7.1,7.5,169.0,12.0,2.3,1.6,0.004,8.3,우수,100.0,100.0
496,2023-03-22 15:00:00,안동댐하류,7.3,7.5,169.0,12.0,2.3,1.634,0.005,8.0,우수,100.0,100.0
497,2023-03-22 16:00:00,안동댐하류,7.0,7.5,169.0,12.0,2.2,1.645,0.006,8.5,우수,100.0,100.0
498,2023-03-22 17:00:00,안동댐하류,6.8,7.4,169.0,11.9,2.2,1.662,0.006,8.3,우수,100.0,100.0
499,2023-03-22 18:00:00,안동댐하류,6.7,7.4,169.0,11.9,2.2,1.666,0.006,8.5,우수,100.0,100.0
500,2023-03-22 19:00:00,안동댐하류,6.6,7.4,169.0,11.9,2.2,1.642,0.006,8.4,우수,100.0,100.0
501,2023-03-22 20:00:00,안동댐하류,6.6,7.4,169.0,11.8,2.2,1.629,0.005,8.3,우수,100.0,100.0
502,2023-03-22 21:00:00,안동댐하류,6.6,7.4,169.0,11.8,2.2,1.622,0.006,8.1,우수,100.0,100.0
503,2023-03-22 22:00:00,안동댐하류,6.7,7.4,169.0,11.8,2.2,1.592,0.006,8.6,우수,100.0,100.0
504,2023-03-22 23:00:00,안동댐하류,6.8,7.4,169.0,11.8,2.2,1.577,0.006,8.3,우수,100.0,100.0
505,2023-03-23 00:00:00,안동댐하류,6.9,7.5,169.0,11.9,2.1,1.592,0.005,8.5,우수,100.0,100.0
506,2023-03-23 01:00:00,안동댐하류,6.9,7.5,169.0,11.8,2.1,1.592,0.005,8.6,우수,100.0,100.0
507,2023-03-23 02:00:00,안동댐하류,6.8,7.4,169.0,11.8,2.2,1.662,0.005,8.3,우수,100.0,100.0
508,2023-03-23 03:00:00,안동댐하류,6.9,7.5,169.0,11.8,2.2,1.658,0.006,8.6,우수,100.0,100.0
509,2023-03-23 04:00:00,안동댐하류,6.9,7.5,169.0,11.8,2.1,1.503,0.006,8.8,우수,100.0,100.0
510,2023-03-23 05:00:00,안동댐하류,7.0,7.5,169.0,11.9,2.2,1.547,0.006,8.2,우수,100.0,100.0
511,2023-03-23 06:00:00,안동댐하류,7.1,7.5,169.0,11.8,2.1,1.644,0.006,8.2,우수,100.0,100.0
512,2023-03-23 07:00:00,안동댐하류,7.2,7.5,169.0,11.8,2.2,1.746,0.005,7.7,우수,100.0,100.0
513,2023-03-23 08:00:00,안동댐하류,6.9,7.4,169.0,11.7,2.1,1.534,0.005,8.1,우수,100.0,100.0
514,2023-03-23 09:00:00,안동댐하류,6.6,7.4,169.0,11.6,2.1,1.587,0.005,8.4,우수,100.0,100.0
515,2023-03-23 10:00:00,안동댐하류,6.5,7.4,169.0,11.6,2.1,1.743,0.006,8.3,우수,100.0,100.0
516,2023-03-23 11:00:00,안동댐하류,,,,,,1.5530000000000002,0.006,,,100.0,100.0
517,2023-03-23 12:00:00,안동댐하류,6.4,7.4,169.0,11.6,2.1,,,8.7,우수,100.0,100.0
518,2023-03-23 13:00:00,안동댐하류,6.4,7.4,169.0,11.6,2.2,,,7.9,우수,100.0,100.0
519,2023-03-23 14:00:00,안동댐하류,6.5,7.4,169.0,11.6,2.2,,,8.4,우수,100.0,100.0
520,2023-03-23 15:00:00,안동댐하류,6.5,7.4,169.0,11.7,2.1,1.615,0.006,8.0,우수,100.0,100.0
521,2023-03-23 16:00:00,안동댐하류,6.5,7.4,169.0,11.6,2.1,1.61,0.006,8.2,우수,100.0,100.0
522,2023-03-23 17:00:00,안동댐하류,6.2,7.4,170.0,11.5,2.2,1.644,0.006,7.8,우수,100.0,100.0
523,2023-03-23 18:00:00,안동댐하류,6.1,7.4,170.0,11.4,2.1,1.619,0.006,7.2,우수,100.0,100.0
524,2023-03-23 19:00:00,안동댐하류,6.1,7.4,170.0,11.4,2.2,1.564,0.005,7.1,우수,100.0,100.0
525,2023-03-23 20:00:00,안동댐하류,6.1,7.4,170.0,11.4,2.1,1.568,0.006,7.5,우수,100.0,100.0
526,2023-03-23 21:00:00,안동댐하류,6.1,7.4,170.0,11.4,2.2,1.6030000000000002,0.006,7.6,우수,100.0,100.0
527,2023-03-23 22:00:00,안동댐하류,6.2,7.4,170.0,11.4,2.2,1.6230000000000002,0.005,7.5,우수,100.0,100.0
528,2023-03-23 23:00:00,안동댐하류,6.2,7.4,170.0,11.4,2.2,1.608,0.005,7.4,우수,100.0,100.0
529,2023-03-24 00:00:00,안동댐하류,6.3,7.4,169.0,11.5,2.2,1.597,0.005,7.8,우수,100.0,100.0
530,2023-03-24 01:00:00,안동댐하류,6.4,7.4,169.0,11.5,2.1,1.479,0.005,7.7,우수,100.0,100.0
531,2023-03-24 02:00:00,안동댐하류,6.3,7.4,169.0,11.5,2.1,1.398,0.005,7.8,우수,100.0,100.0
532,2023-03-24 03:00:00,안동댐하류,6.4,7.4,169.0,11.5,2.1,1.509,0.006,8.0,우수,100.0,100.0
533,2023-03-24 04:00:00,안동댐하류,6.4,7.4,169.0,11.5,2.1,1.57,0.008,7.9,우수,100.0,100.0
534,2023-03-24 05:00:00,안동댐하류,6.4,7.4,169.0,11.5,2.2,1.57,0.007,7.8,우수,100.0,100.0
535,2023-03-24 06:00:00,안동댐하류,6.5,7.4,169.0,11.5,2.1,1.5759999999999998,0.005,7.7,우수,100.0,100.0
536,2023-03-24 07:00:00,안동댐하류,6.5,7.4,169.0,11.6,2.2,1.551,0.005,8.4,우수,100.0,100.0
537,2023-03-24 08:00:00,안동댐하류,6.5,7.4,169.0,11.5,2.2,1.511,0.005,8.1,우수,100.0,100.0
538,2023-03-24 09:00:00,안동댐하류,6.6,7.4,169.0,11.5,2.2,1.486,0.005,8.1,우수,100.0,100.0
539,2023-03-24 10:00:00,안동댐하류,6.7,7.4,169.0,11.5,2.2,1.465,0.005,8.3,우수,100.0,100.0
540,2023-03-24 11:00:00,안동댐하류,6.7,7.4,169.0,11.5,2.2,1.45,0.006,7.9,우수,100.0,100.0
541,2023-03-24 12:00:00,안동댐하류,6.8,7.4,169.0,11.5,2.2,1.454,0.006,8.7,우수,100.0,100.0
542,2023-03-24 13:00:00,안동댐하류,6.8,7.4,169.0,11.5,2.3,1.465,0.006,8.2,우수,100.0,100.0
543,2023-03-24 14:00:00,안동댐하류,6.9,7.4,169.0,11.5,2.4,1.465,0.005,8.4,우수,100.0,100.0
544,2023-03-24 15:00:00,안동댐하류,7.0,7.4,169.0,11.7,2.3,1.46,0.005,8.2,우수,100.0,100.0
545,2023-03-24 16:00:00,안동댐하류,7.0,7.4,169.0,11.7,2.4,1.44,0.005,8.6,우수,100.0,100.0
546,2023-03-24 17:00:00,안동댐하류,7.0,7.5,169.0,11.6,2.4,1.4409999999999998,0.005,8.5,우수,100.0,100.0
547,2023-03-24 18:00:00,안동댐하류,7.0,7.4,169.0,11.6,2.2,1.446,0.005,8.8,우수,100.0,100.0
548,2023-03-24 19:00:00,안동댐하류,7.0,7.5,169.0,11.7,2.2,1.452,0.006,8.9,우수,100.0,100.0
549,2023-03-24 20:00:00,안동댐하류,7.0,7.5,169.0,11.6,2.2,1.4409999999999998,0.006,8.1,우수,100.0,100.0
550,2023-03-24 21:00:00,안동댐하류,7.0,7.5,169.0,11.6,2.2,1.5,0.005,8.6,우수,100.0,100.0
551,2023-03-24 22:00:00,안동댐하류,7.0,7.5,169.0,11.6,2.2,1.193,0.005,8.4,우수,100.0,100.0
552,2023-03-24 23:00:00,안동댐하류,7.0,7.5,169.0,11.6,2.2,1.42,0.005,8.8,우수,100.0,100.0
553,2023-03-25 00:00:00,안동댐하류,7.1,7.5,169.0,11.6,2.2,1.351,0.005,9.4,우수,100.0,100.0
554,2023-03-25 01:00:00,안동댐하류,7.1,7.5,169.0,11.6,2.2,1.3630000000000002,0.005,8.9,우수,100.0,100.0
555,2023-03-25 02:00:00,안동댐하류,7.1,7.5,169.0,11.6,2.3,1.43,0.005,9.0,우수,100.0,100.0
556,2023-03-25 03:00:00,안동댐하류,7.0,7.5,169.0,11.6,2.2,1.429,0.005,8.8,우수,100.0,100.0
557,2023-03-25 04:00:00,안동댐하류,7.0,7.5,169.0,11.5,2.2,1.416,0.005,8.4,우수,100.0,100.0
558,2023-03-25 05:00:00,안동댐하류,7.0,7.5,169.0,11.5,2.2,1.446,0.005,8.6,우수,100.0,100.0
559,2023-03-25 06:00:00,안동댐하류,7.0,7.5,169.0,11.5,2.2,1.321,0.004,9.5,우수,100.0,100.0
560,2023-03-25 07:00:00,안동댐하류,7.0,7.5,169.0,11.5,2.2,1.345,0.005,8.7,우수,100.0,100.0
561,2023-03-25 08:00:00,안동댐하류,7.0,7.5,169.0,11.4,2.2,1.423,0.004,8.8,우수,100.0,100.0
562,2023-03-25 09:00:00,안동댐하류,7.3,7.5,169.0,11.5,2.2,1.431,ND,9.8,우수,100.0,100.0
563,2023-03-25 10:00:00,안동댐하류,7.5,7.5,169.0,11.6,2.2,1.42,ND,10.4,우수,100.0,100.0
564,2023-03-25 11:00:00,안동댐하류,7.2,7.5,169.0,11.5,2.2,1.408,ND,9.9,우수,100.0,100.0
565,2023-03-25 12:00:00,안동댐하류,7.1,7.5,169.0,11.6,2.2,1.398,0.004,10.1,우수,100.0,100.0
566,2023-03-25 13:00:00,안동댐하류,7.2,7.5,169.0,11.5,2.2,1.422,0.004,10.3,우수,100.0,100.0
567,2023-03-25 14:00:00,안동댐하류,7.3,7.5,169.0,11.5,2.1,1.4480000000000002,0.005,10.6,우수,100.0,100.0
568,2023-03-25 15:00:00,안동댐하류,7.3,7.5,169.0,11.6,2.2,1.4340000000000002,0.006,9.9,우수,100.0,100.0
569,2023-03-25 16:00:00,안동댐하류,7.2,7.5,169.0,11.5,2.2,1.456,0.005,10.0,우수,100.0,100.0
570,2023-03-25 17:00:00,안동댐하류,6.9,7.5,169.0,11.4,2.2,1.411,0.005,9.4,우수,100.0,100.0
571,2023-03-25 18:00:00,안동댐하류,6.8,7.4,169.0,11.4,2.1,1.3090000000000002,0.006,9.0,우수,100.0,100.0
572,2023-03-25 19:00:00,안동댐하류,6.8,7.4,169.0,11.3,2.2,1.375,0.005,9.1,우수,100.0,100.0
573,2023-03-25 20:00:00,안동댐하류,6.7,7.4,169.0,11.3,2.2,1.449,0.005,9.3,우수,100.0,100.0
574,2023-03-25 21:00:00,안동댐하류,6.7,7.4,169.0,11.3,2.2,1.48,0.006,8.8,우수,100.0,100.0
575,2023-03-25 22:00:00,안동댐하류,6.8,7.4,169.0,11.3,2.2,1.429,0.007,8.7,우수,100.0,100.0
576,2023-03-25 23:00:00,안동댐하류,6.8,7.5,169.0,11.4,2.2,1.395,0.005,9.1,우수,100.0,100.0
577,2023-03-26 00:00:00,안동댐하류,7.0,7.5,169.0,11.5,2.1,1.413,0.004,10.1,우수,100.0,100.0
578,2023-03-26 01:00:00,안동댐하류,6.9,7.5,169.0,11.4,2.2,1.429,0.006,9.0,우수,100.0,100.0
579,2023-03-26 02:00:00,안동댐하류,6.9,7.5,169.0,11.3,2.1,1.446,0.008,9.3,우수,100.0,100.0
580,2023-03-26 03:00:00,안동댐하류,7.1,7.5,169.0,11.5,2.2,1.38,0.004,9.2,우수,100.0,100.0
581,2023-03-26 04:00:00,안동댐하류,7.1,7.5,169.0,11.6,2.2,1.39,0.007,9.5,우수,100.0,100.0
582,2023-03-26 05:00:00,안동댐하류,7.0,7.5,169.0,11.4,2.2,1.54,0.008,9.1,우수,100.0,100.0
583,2023-03-26 06:00:00,안동댐하류,6.9,7.5,169.0,11.4,2.2,1.526,0.003,9.0,우수,100.0,100.0
584,2023-03-26 07:00:00,안동댐하류,7.0,7.5,169.0,11.5,2.2,1.402,0.005,8.6,우수,100.0,100.0
585,2023-03-26 08:00:00,안동댐하류,6.9,7.5,169.0,11.3,2.2,1.3430000000000002,0.005,8.7,우수,100.0,100.0
586,2023-03-26 09:00:00,안동댐하류,6.6,7.4,169.0,11.0,2.2,1.378,0.006,8.3,우수,100.0,100.0
587,2023-03-26 10:00:00,안동댐하류,6.5,7.4,169.0,11.0,2.2,1.53,0.006,8.2,우수,100.0,100.0
588,2023-03-26 11:00:00,안동댐하류,6.5,7.4,169.0,11.1,2.3,1.231,0.006,8.2,우수,100.0,100.0
589,2023-03-26 12:00:00,안동댐하류,6.6,7.4,169.0,11.1,2.3,1.491,0.005,7.8,우수,100.0,100.0
590,2023-03-26 13:00:00,안동댐하류,6.7,7.4,169.0,11.1,2.4,1.526,0.004,7.7,우수,100.0,100.0
591,2023-03-26 14:00:00,안동댐하류,6.9,7.4,169.0,11.2,2.3,1.546,0.005,8.1,우수,100.0,100.0
592,2023-03-26 15:00:00,안동댐하류,7.1,7.4,169.0,11.3,2.2,1.526,0.006,7.3,우수,100.0,100.0
593,2023-03-26 16:00:00,안동댐하류,7.0,7.4,169.0,11.3,2.2,1.497,0.007,8.4,우수,100.0,100.0
594,2023-03-26 17:00:00,안동댐하류,6.4,7.4,169.0,11.0,2.2,1.489,0.008,8.6,우수,100.0,100.0
595,2023-03-26 18:00:00,안동댐하류,6.2,7.4,169.0,11.0,2.1,1.54,0.007,8.0,우수,100.0,100.0
596,2023-03-26 19:00:00,안동댐하류,6.2,7.4,169.0,10.9,2.2,1.577,0.006,7.7,우수,100.0,100.0
597,2023-03-26 20:00:00,안동댐하류,6.2,7.4,169.0,10.9,2.2,1.381,0.006,7.5,우수,100.0,100.0
598,2023-03-26 21:00:00,안동댐하류,6.3,7.4,169.0,11.0,2.2,1.368,0.004,7.6,우수,100.0,100.0
599,2023-03-26 22:00:00,안동댐하류,6.5,7.4,169.0,11.0,2.2,1.4169999999999998,0.004,8.5,우수,100.0,100.0
600,2023-03-26 23:00:00,안동댐하류,6.5,7.4,169.0,11.0,2.2,1.4269999999999998,0.004,8.7,우수,100.0,100.0
601,2023-03-27 00:00:00,안동댐하류,6.5,7.4,169.0,11.1,2.2,1.414,0.004,8.7,우수,100.0,100.0
602,2023-03-27 01:00:00,안동댐하류,6.6,7.4,169.0,11.1,2.2,1.395,0.005,8.8,우수,100.0,100.0
603,2023-03-27 02:00:00,안동댐하류,6.5,7.4,169.0,11.1,2.2,1.4269999999999998,0.005,8.5,우수,100.0,100.0
604,2023-03-27 03:00:00,안동댐하류,6.5,7.5,169.0,11.3,2.4,1.4240000000000002,0.004,9.1,우수,100.0,100.0
605,2023-03-27 04:00:00,안동댐하류,6.5,7.5,169.0,11.3,2.2,1.325,0.005,8.8,우수,100.0,100.0
606,2023-03-27 05:00:00,안동댐하류,6.4,7.5,169.0,11.2,2.2,1.318,0.005,8.4,우수,100.0,100.0
607,2023-03-27 06:00:00,안동댐하류,6.3,7.4,169.0,11.1,2.2,1.436,0.004,8.2,우수,100.0,100.0
608,2023-03-27 07:00:00,안동댐하류,6.2,7.4,169.0,11.1,2.2,1.53,0.004,8.6,우수,100.0,100.0
609,2023-03-27 08:00:00,안동댐하류,6.2,7.4,170.0,11.0,2.1,1.4369999999999998,0.005,7.9,우수,100.0,100.0
610,2023-03-27 09:00:00,안동댐하류,6.2,7.4,170.0,11.0,2.2,1.378,0.004,7.7,우수,100.0,100.0
611,2023-03-27 10:00:00,안동댐하류,6.4,7.4,169.0,11.0,2.2,1.4269999999999998,0.004,7.8,우수,100.0,100.0
612,2023-03-27 11:00:00,안동댐하류,6.3,7.4,169.0,10.8,2.1,1.3119999999999998,0.004,7.9,우수,100.0,100.0
613,2023-03-27 12:00:00,안동댐하류,6.5,7.4,169.0,10.9,2.1,1.3869999999999998,0.004,7.0,우수,100.0,100.0
614,2023-03-27 13:00:00,안동댐하류,,,,,,,,,,,
615,2023-03-27 14:00:00,안동댐하류,,,,,,,,,,,
616,2023-03-27 15:00:00,안동댐하류,,,,,,,,,,,
617,2023-03-27 16:00:00,안동댐하류,,,,,,,,,,,
618,2023-03-27 17:00:00,안동댐하류,,,,,,,,,,,
619,2023-03-27 18:00:00,안동댐하류,,,,,,,,,,,
620,2023-03-27 19:00:00,안동댐하류,,,,,,,,,,,
621,2023-03-27 20:00:00,안동댐하류,,,,,,,,,,,
622,2023-03-27 21:00:00,안동댐하류,,,,,,,,,,,
623,2023-03-27 22:00:00,안동댐하류,,,,,,,,,,,
624,2023-03-27 23:00:00,안동댐하류,,,,,,,,,,,
625,2023-03-28 00:00:00,안동댐하류,,,,,,,,,,,
626,2023-03-28 01:00:00,안동댐하류,,,,,,,,,,,
627,2023-03-28 02:00:00,안동댐하류,,,,,,,,,,,
628,2023-03-28 03:00:00,안동댐하류,,,,,,,,,,,
629,2023-03-28 04:00:00,안동댐하류,,,,,,,,,,,
630,2023-03-28 05:00:00,안동댐하류,,,,,,,,,,,
631,2023-03-28 06:00:00,안동댐하류,,,,,,,,,,,
632,2023-03-28 07:00:00,안동댐하류,,,,,,,,,,,
633,2023-03-28 08:00:00,안동댐하류,,,,,,,,,,,
634,2023-03-28 09:00:00,안동댐하류,,,,,,,,,,,
635,2023-03-28 10:00:00,안동댐하류,,,,,,,,,,,
636,2023-03-28 11:00:00,안동댐하류,,,,,,,,,,,
637,2023-03-28 12:00:00,안동댐하류,,,,,,,,,,,
638,2023-03-28 13:00:00,안동댐하류,,,,,,,,,,,
639,2023-03-28 14:00:00,안동댐하류,,,,,,,,,,,
640,2023-03-28 15:00:00,안동댐하류,,,,,,,,,,,
641,2023-03-28 16:00:00,안동댐하류,,,,,,,,4.1,,,
642,2023-03-28 17:00:00,안동댐하류,,,,,,,,3.6,,,
643,2023-03-28 18:00:00,안동댐하류,,,,,,,,5.7,,,
644,2023-03-28 19:00:00,안동댐하류,,,,,,,,5.8,,,
645,2023-03-28 20:00:00,안동댐하류,,,,,,,,5.0,,,
646,2023-03-28 21:00:00,안동댐하류,,,,,,,,6.4,,,
647,2023-03-28 22:00:00,안동댐하류,,,,,,,,6.0,,,
648,2023-03-28 23:00:00,안동댐하류,,,,,,,,5.9,,,
649,2023-03-29 00:00:00,안동댐하류,,,,,,,,6.2,,,
650,2023-03-29 01:00:00,안동댐하류,,,,,,,,6.4,,,
651,2023-03-29 02:00:00,안동댐하류,,,,,,,,6.4,,,
652,2023-03-29 03:00:00,안동댐하류,,,,,,,,6.5,,,
653,2023-03-29 04:00:00,안동댐하류,,,,,,,,6.3,,,
654,2023-03-29 05:00:00,안동댐하류,,,,,,,,6.5,,,
655,2023-03-29 06:00:00,안동댐하류,,,,,,,,6.2,,,
656,2023-03-29 07:00:00,안동댐하류,,,,,,,,6.1,,,
657,2023-03-29 08:00:00,안동댐하류,,,,,,,,5.8,,,
658,2023-03-29 09:00:00,안동댐하류,,,,,,,,4.9,,,
659,2023-03-29 10:00:00,안동댐하류,,,,,,,,3.6,,,
660,2023-03-29 11:00:00,안동댐하류,,,,,,,,5.4,,,
661,2023-03-29 12:00:00,안동댐하류,,,,,,,,4.5,,,
662,2023-03-29 13:00:00,안동댐하류,,,,,,,,3.4,,,
663,2023-03-29 14:00:00,안동댐하류,,,,,,,,5.0,,,
664,2023-03-29 15:00:00,안동댐하류,,,,,,,,5.4,,,
665,2023-03-29 16:00:00,안동댐하류,,,,,,,,5.6,,,
666,2023-03-29 17:00:00,안동댐하류,,,,,,,,5.8,,,
667,2023-03-29 18:00:00,안동댐하류,,,,,,,,5.6,,,
668,2023-03-29 19:00:00,안동댐하류,,,,,,,,5.3,,,
669,2023-03-29 20:00:00,안동댐하류,,,,,,,,5.6,,,
670,2023-03-29 21:00:00,안동댐하류,,,,,,,,5.6,,,
671,2023-03-29 22:00:00,안동댐하류,,,,,,,,5.7,,,
672,2023-03-29 23:00:00,안동댐하류,,,,,,,,5.5,,,
673,2023-03-30 00:00:00,안동댐하류,,,,,,,,6.0,,,
674,2023-03-30 01:00:00,안동댐하류,,,,,,,,6.1,,,
675,2023-03-30 02:00:00,안동댐하류,,,,,,,,6.3,,,
676,2023-03-30 03:00:00,안동댐하류,,,,,,,,6.2,,,
677,2023-03-30 04:00:00,안동댐하류,,,,,,,,6.1,,,
678,2023-03-30 05:00:00,안동댐하류,,,,,,,,5.8,,,
679,2023-03-30 06:00:00,안동댐하류,,,,,,,,6.0,,,
